shooter_id,gk_id,game_id,gametime,penalty,freekick,shooter_x,shooter_y,gk,gk_x,gk_y,shot_dist_goal,angle_to_goal,defender_infront,defender_around,goal,gk_name,gk_position_type,shooter_name,shooter_position_type
10704,13854,10506,103.95,FALSE,FALSE,33.703,6.617,away_1,-32.125,0.632,86.45658967366224,4.834000839325963,1,2,FALSE,Dominik Livakovic,GK,Kaoru Mitoma,LW
10715,61,10517,2.48,FALSE,FALSE,44.96,-6.744,away_1,49.657,-2.04,10.115984183459362,31.82288480066481,1,2,FALSE,Hugo Lloris,GK,Julian Alvarez,CF
10715,61,10517,58.3,FALSE,FALSE,44.291,13.858,away_1,51.089,3.526,16.10688812278772,13.72477217691014,1,1,FALSE,Hugo Lloris,GK,Julian Alvarez,CF
10715,435,10503,56.65,FALSE,FALSE,43.67,-11.171,away_1,45.545,-6.455,14.239386960118752,18.84625873255519,0,1,TRUE,Mathew Ryan,GK,Julian Alvarez,CF
10715,8042,3850,27.9,FALSE,FALSE,-44.621,6.989,home_1,-50.161,3.133,10.532082510121157,30.598125962519223,2,2,FALSE,Wojciech Szczesny,GK,Julian Alvarez,CF
10715,8042,3850,35.13,FALSE,FALSE,-43.972,-11.481,home_1,-47.883,-6.68,14.301753214204194,18.086266368564377,1,1,FALSE,Wojciech Szczesny,GK,Julian Alvarez,CF
10715,8042,3850,42.05,FALSE,FALSE,-36.617,-12.552,home_1,-51.603,-1.011,20.244070563994782,16.345292641759734,2,2,FALSE,Wojciech Szczesny,GK,Julian Alvarez,CF
10715,8042,3850,55.67,FALSE,FALSE,-41.684,1.517,home_1,-50.495,1.175,10.921865454216146,36.78477508375431,2,3,FALSE,Wojciech Szczesny,GK,Julian Alvarez,CF
10715,8042,3850,66.9,FALSE,FALSE,-40.106,-6.76,home_1,-49.281,-1.764,14.117678137710888,26.01198284117507,2,2,TRUE,Wojciech Szczesny,GK,Julian Alvarez,CF
10715,8042,3850,72.68,FALSE,FALSE,-39.665,10.988,home_1,-46.099,6.259,16.895957179159755,19.050498273400592,1,1,FALSE,Wojciech Szczesny,GK,Julian Alvarez,CF
10715,13854,10514,31.17,FALSE,FALSE,37.763,4.563,away_1,42.785,2.529,15.427253093146557,25.654410506537435,1,2,FALSE,Dominik Livakovic,GK,Julian Alvarez,CF
10715,13854,10514,38.42,FALSE,FALSE,46.527,4.113,away_1,48.206,1.649,7.252137478012947,48.12319060350996,0,2,TRUE,Dominik Livakovic,GK,Julian Alvarez,CF
10715,13854,10514,68.77,FALSE,FALSE,46.625,-5.572,away_1,51.756,-3.583,8.097086451310743,39.50109302509451,1,3,TRUE,Dominik Livakovic,GK,Julian Alvarez,CF
10715,13987,3816,90.83,FALSE,FALSE,44.384,-8.357,away_21,50.491,-3.456,11.649416508993058,25.906432358422506,2,1,FALSE,Mohammed Al-Owais,GK,Julian Alvarez,CF
10715,13987,3816,100.03,FALSE,FALSE,37.941,-6.09,away_21,51.138,2.064,15.781399842852975,24.3340559322653,2,1,FALSE,Mohammed Al-Owais,GK,Julian Alvarez,CF
11094,940,10502,60.6,FALSE,FALSE,35.276,-1.187,away_1,48.111,-1.766,17.264852880925453,23.887729930437718,1,1,FALSE,Matt Turner,GK,Cody Gakpo,F
11094,2059,3812,83.8,FALSE,FALSE,42.778,-7.676,home_16,47.294,-0.025,12.387019819149401,26.93816868596536,0,1,TRUE,Edouard Mendy,GK,Cody Gakpo,F
11094,13935,3830,5.02,FALSE,FALSE,35.248,8.792,away_1,47.377,2.592,19.363129085971618,19.254365636037743,1,3,TRUE,Hernan Galindez,GK,Cody Gakpo,F
11094,13935,3830,72.83,FALSE,FALSE,31.968,-17.651,away_1,45.801,-10.215,27.07620403601657,11.795103331833312,0,0,FALSE,Hernan Galindez,GK,Cody Gakpo,F
11094,13942,3845,6.8,FALSE,FALSE,32.948,28.283,away_22,48.557,1.505,34.38326326863115,6.981089146389183,0,0,FALSE,Meshaal Barsham,GK,Cody Gakpo,F
11094,13942,3845,25.87,FALSE,FALSE,36.938,1.736,away_22,47.394,0.732,15.658529305142292,26.171552114410698,1,3,TRUE,Meshaal Barsham,GK,Cody Gakpo,F
11094,13942,3845,40.02,FALSE,FALSE,38.431,-6,away_22,48.288,-2.281,15.294991369726237,25.03094466432531,1,2,FALSE,Meshaal Barsham,GK,Cody Gakpo,F
11488,13907,3857,4.87,FALSE,FALSE,-44.046,8.756,home_1,-51.104,3.891,12.171181208083297,24.66800400086225,1,2,TRUE,Seun-gyu Kim,GK,Ricardo Horta,F
11488,13907,3857,43.63,FALSE,FALSE,-38.549,5.418,home_1,-51.187,0.831,14.96613259997385,25.870169394549446,2,0,FALSE,Seun-gyu Kim,GK,Ricardo Horta,F
11488,13907,3857,46.23,FALSE,FALSE,-36.15,6.342,home_1,-50.486,0.117,17.536917174919886,22.140276930621685,1,3,FALSE,Seun-gyu Kim,GK,Ricardo Horta,F
11841,3841,3836,45.37,FALSE,FALSE,34.73,7.017,away_1,50.088,1.535,19.105266001812172,20.30141101823089,2,3,FALSE,Keylor Navas,GK,Hidemasa Morita,M
11841,13854,10506,49.35,FALSE,FALSE,32.641,3.308,away_1,50.158,0.247,20.13262886460683,20.350087387575385,2,0,FALSE,Dominik Livakovic,GK,Hidemasa Morita,M
11841,13854,10506,59.8,FALSE,FALSE,32.104,4.038,away_1,51.144,0.163,20.791879664907643,19.61611426225283,1,1,FALSE,Dominik Livakovic,GK,Hidemasa Morita,M
11854,435,3848,76.38,FALSE,FALSE,-33.548,12.839,home_1,-49.253,2.543,22.891444362468697,15.199534299871296,1,2,FALSE,Mathew Ryan,GK,Alexander Bah,D
11854,435,3848,87.48,FALSE,FALSE,-41.213,16.086,home_1,-49.528,3.603,19.650846419429367,12.497348352241413,1,1,FALSE,Mathew Ryan,GK,Alexander Bah,D
11856,61,10517,71.48,FALSE,FALSE,33.196,7.183,away_1,50.732,1.481,20.597084866553327,18.980079385699153,3,2,FALSE,Hugo Lloris,GK,Enzo Fernandez,M
11856,61,10517,83.37,FALSE,FALSE,27.088,3.239,away_1,50.372,0.753,25.617588977107115,16.138028152779203,1,1,FALSE,Hugo Lloris,GK,Enzo Fernandez,M
11856,3343,3835,86.62,FALSE,FALSE,40.133,16.54,away_13,50.538,3.614,20.652222374359617,12.359829574257494,2,2,TRUE,Guillermo Ochoa,GK,Enzo Fernandez,M
11856,8042,3850,34.35,FALSE,FALSE,-26.72,0.017,home_1,-51.1,-0.292,25.78000560511964,16.16061804534036,4,1,FALSE,Wojciech Szczesny,GK,Enzo Fernandez,M
11856,13854,10514,24.55,FALSE,FALSE,32.589,20.111,away_1,51.143,-0.215,28.30018095348509,10.485450335036875,1,0,FALSE,Dominik Livakovic,GK,Enzo Fernandez,M
11856,13987,3816,75.3,FALSE,FALSE,42.58,-2.541,away_21,52.058,0.141,10.240267623455944,38.445433341901925,2,6,FALSE,Mohammed Al-Owais,GK,Enzo Fernandez,M
11960,2059,3844,9.83,FALSE,TRUE,-22.088,1.158,away_16,-50.782,-0.437,30.434038640969096,13.705369188048925,3,0,FALSE,Edouard Mendy,GK,Enner Valencia,F
11960,2059,3844,9.95,FALSE,FALSE,-30.311,-2.097,away_16,-51.418,-0.292,22.287869570688,18.57412661357457,3,0,FALSE,Edouard Mendy,GK,Enner Valencia,F
11960,11241,3830,10.65,FALSE,FALSE,-40.232,-12.195,home_23,-51.307,-2.657,17.298030205777767,17.441834335593757,2,0,FALSE,Andries Noppert,GK,Enner Valencia,F
11960,11241,3830,31.83,FALSE,FALSE,-35.636,-15.133,home_23,-49.873,-2.535,22.65838001711508,13.868181260699043,1,1,FALSE,Andries Noppert,GK,Enner Valencia,F
11960,11241,3830,46.82,FALSE,FALSE,-31.774,3.465,home_23,-48.944,2.067,21.013645590425284,19.51053929179325,4,0,FALSE,Andries Noppert,GK,Enner Valencia,F
11960,11241,3830,48.73,FALSE,FALSE,-49.239,-1.615,home_23,-49.79,-2.35,3.6390034350079996,90.36784647969296,0,1,TRUE,Andries Noppert,GK,Enner Valencia,F
11960,13941,3814,2.65,FALSE,FALSE,-49.087,-0.013,home_1,-50.607,2.386,3.413024758187373,93.99970164327453,1,4,TRUE,Saad Al-Sheeb,GK,Enner Valencia,F
11960,13941,3814,30.73,FALSE,FALSE,-43.387,-1.367,home_1,-51.203,-0.235,9.214958382977104,43.00591849719137,1,2,TRUE,Saad Al-Sheeb,GK,Enner Valencia,F
11994,13854,3852,12.92,FALSE,FALSE,-38.562,-6.581,home_1,-48.722,-1.308,15.413546152654167,24.470497866078148,1,1,FALSE,Dominik Livakovic,GK,Dries Mertens,F
11994,13854,3852,41.23,FALSE,FALSE,-49.622,8.552,home_1,-51.852,3.479,9.023280334778477,17.20770004469048,1,2,FALSE,Dominik Livakovic,GK,Dries Mertens,F
11994,13862,3837,64.63,FALSE,FALSE,32.918,1.415,away_12,48.398,1.007,19.633057556071087,21.06966284981109,1,4,FALSE,Munir,GK,Dries Mertens,F
12022,61,3834,35.28,FALSE,FALSE,-40.56,14.551,home_1,-50.947,3.201,18.82273096551082,14.379919403218809,1,2,FALSE,Hugo Lloris,GK,Andreas Cornelius,F
12022,435,3848,72.55,FALSE,FALSE,-43.311,-0.986,home_1,-51.355,-0.249,9.241748589958505,43.0463690771962,2,2,FALSE,Mathew Ryan,GK,Andreas Cornelius,F
12022,435,3848,94.97,FALSE,FALSE,-48.867,10.96,home_1,-51.24,2.963,11.546440533774902,12.50314052593013,1,0,FALSE,Mathew Ryan,GK,Andreas Cornelius,F
12022,14013,3817,92.6,FALSE,FALSE,50.064,6.68,away_16,51.835,2.259,7.110309135333006,25.63385002159765,1,0,FALSE,Aymen Dahmen,GK,Andreas Cornelius,F
12022,14013,3817,96.28,FALSE,FALSE,42.407,-1.906,away_16,51.415,-1.178,10.271391580501644,38.734095068767346,4,4,FALSE,Aymen Dahmen,GK,Andreas Cornelius,F
12154,13942,3829,16.05,FALSE,FALSE,46.341,-3.602,home_22,51.041,3.025,7.1349621582738605,50.23781878765514,0,3,FALSE,Meshaal Barsham,GK,Famara Diedhiou,F
12154,13942,3829,47.85,FALSE,FALSE,43.455,-13.583,home_22,51.062,-1.654,16.31900468778657,14.670019546777683,1,1,TRUE,Meshaal Barsham,GK,Famara Diedhiou,F
12154,13942,3829,58.27,FALSE,FALSE,37.41,-9.72,home_22,50.37,-1.899,17.949554312015664,19.682836456586575,2,0,FALSE,Meshaal Barsham,GK,Famara Diedhiou,F
12183,169,3831,16.05,FALSE,FALSE,-41.804,3.602,home_1,-50.827,1.398,11.2862225744489,34.48505175945349,1,1,FALSE,Jordan Pickford,GK,Haji Wright,F
12183,169,3831,48.17,FALSE,FALSE,-40.921,-11.708,home_1,-50.044,-2.935,16.466648262472848,18.202563508381672,2,2,FALSE,Jordan Pickford,GK,Haji Wright,F
12183,462,3815,74.78,FALSE,FALSE,40.065,-6.527,away_1,50.629,-0.972,14.043893833264336,26.341843108607804,1,1,FALSE,Wayne Hennessey,GK,Haji Wright,F
12183,11241,10502,74.22,FALSE,FALSE,-47.833,13.978,home_23,-47.104,9.712,14.73653191900998,9.517251243824715,0,1,FALSE,Andries Noppert,GK,Haji Wright,F
12183,11241,10502,75.33,FALSE,FALSE,-48.417,5.112,home_23,-51.406,3.49,6.542433262938185,45.4635390936881,1,2,TRUE,Andries Noppert,GK,Haji Wright,F
12183,11241,10502,94.12,FALSE,FALSE,-42.861,1.108,home_23,-51.799,0.626,9.70247313832922,41.14888608794807,2,1,FALSE,Andries Noppert,GK,Haji Wright,F
12183,13968,3847,99.42,FALSE,FALSE,-39.932,-15.565,home_1,-47.336,-6.099,20.00559544227564,13.377890517147696,1,0,FALSE,Alireza Beiranvand,GK,Haji Wright,F
12502,13924,3825,52.1,FALSE,FALSE,37.935,-2.824,home_23,51.141,-2.041,14.836246189653227,27.282570055800555,1,2,FALSE,Sergio Rochet,GK,Min Jae Kim,D
12502,14034,3841,7.82,FALSE,FALSE,43.136,-0.881,away_1,51.046,-1.333,9.405352571807182,42.400276281240835,4,6,FALSE,Lawrence Ati Zigi,GK,Min Jae Kim,D
12514,61,10504,37.12,FALSE,FALSE,-40.654,1.482,home_1,-51.068,-0.37,11.938343268644939,33.88226961525777,3,0,FALSE,Hugo Lloris,GK,Piotr Zielinski,M
12514,61,10504,37.13,FALSE,FALSE,-42.771,1.932,home_1,-51.471,-0.214,9.918974997448073,39.96073836817854,3,1,FALSE,Hugo Lloris,GK,Piotr Zielinski,M
12514,13987,3833,38.93,FALSE,FALSE,45.289,-4.183,away_21,52.522,-3.873,8.3364266925343955,43.25570164619003,0,2,TRUE,Mohammed Al-Owais,GK,Piotr Zielinski,M
12561,32,3827,69.82,FALSE,FALSE,-51.595,3.683,home_1,-52.32,0.989,3.7925603488936073,81.51809763310813,1,7,FALSE,Alisson,GK,Sergej Milinković-Savić,M
12561,13871,3840,47.83,FALSE,FALSE,34.211,-6.344,home_16,49.69,-0.939,19.35804372864159,20.329619864915582,2,1,TRUE,Devis Epassy,GK,Sergej Milinković-Savić,M
12561,13871,3840,48.88,FALSE,FALSE,9.059,21.037,home_16,44.689,3.535,48.26671575734152,7.816927532377904,1,0,FALSE,Devis Epassy,GK,Sergej Milinković-Savić,M
12561,13871,3840,62.35,FALSE,FALSE,31.289,-6.862,home_16,42.743,-2.705,22.293352484541213,17.79980662144265,1,1,FALSE,Devis Epassy,GK,Sergej Milinković-Savić,M
12561,13871,3840,77.38,FALSE,FALSE,29.749,-7.703,home_16,47.862,-1.537,24.019662986811454,16.46322407072454,1,0,FALSE,Devis Epassy,GK,Sergej Milinković-Savić,M
12576,4656,3858,4.57,FALSE,FALSE,42.945,1.525,away_21,51.752,0.671,9.675931479707781,41.08183124890172,2,2,FALSE,Gregor Kobel,GK,Nikola Milenkovic,D
12576,32,3827,84.33,FALSE,FALSE,-33.942,17.643,home_1,-49.813,2.548,25.606147953177185,11.942281895177027,2,2,FALSE,Alisson,GK,Nikola Milenkovic,D
12576,13871,3840,69.95,FALSE,FALSE,35.344,-3.594,home_16,52.288,-1.501,17.528410424222727,23.14031577119739,6,0,FALSE,Devis Epassy,GK,Nikola Milenkovic,D
12586,61,10515,53.1,FALSE,FALSE,-17.631,-1.755,home_1,-50.71,-0.515,34.913137727795245,11.954402563866813,2,0,FALSE,Hugo Lloris,GK,Sofyan Amrabat,M
12640,4691,3824,29.1,FALSE,FALSE,-43.366,12.466,home_1,-50.561,3.455,15.454161640153762,16.519587402635445,1,1,FALSE,Yann Sommer,GK,Martin Hongla,M
12643,32,3827,69.9,FALSE,FALSE,-30.272,8.958,home_1,-51.06,1.606,23.965177821163774,16.175744674815427,3,1,FALSE,Alisson,GK,Darko Lazović,M
12664,13871,3840,51.2,FALSE,FALSE,37.284,-8.396,home_16,51.377,-0.762,17.37870743179711,21.101803300256922,4,0,FALSE,Devis Epassy,GK,Saša Lukić,M
12777,1341,10508,105,FALSE,FALSE,1.29,-9.451,away_23,-45.906,-2.619,54.61396800270055,7.55364008940183,1,2,FALSE,Unai Simon,GK,Abdelhamid Sabiri,M
12777,14031,3853,8.28,FALSE,TRUE,-22.57,-0.856,home_18,-50.508,0.245,29.942238326484546,13.932520823778107,2,0,FALSE,Milan Borjan,GK,Abdelhamid Sabiri,M
12777,14031,3853,32.73,FALSE,FALSE,-42.19,-5.032,home_18,-50.482,-1.604,11.472450653631073,32.55298298000794,3,1,FALSE,Milan Borjan,GK,Abdelhamid Sabiri,M
12820,3343,3818,72.07,FALSE,FALSE,-35.238,-6.888,home_13,-50.955,-1.757,18.585510162489488,20.835151815829803,2,1,FALSE,Guillermo Ochoa,GK,Jakub Kiwior,M
12820,3343,3818,81.35,FALSE,FALSE,-46.631,1.395,home_13,-52.071,0.101,6.032510754238238,61.841391103626755,1,5,FALSE,Guillermo Ochoa,GK,Jakub Kiwior,M
12945,13871,3859,57.78,FALSE,FALSE,-43.058,-1.341,home_16,-51.854,2.403,9.536752329802846,41.70712684827816,3,1,FALSE,Devis Epassy,GK,Bremer,D
12945,13871,3859,90.65,FALSE,FALSE,-35.543,-3.513,home_16,-51.214,0.417,17.31707302057712,23.425587657763423,3,0,FALSE,Devis Epassy,GK,Bremer,D
12945,13907,10507,89.05,FALSE,FALSE,49.603,-0.943,away_1,49.931,0.46,3.046614186273016,100.97840346789067,0,3,FALSE,Seun-gyu Kim,GK,Bremer,D
13021,61,10515,92.67,FALSE,FALSE,-20.232,2.87,home_1,-50.341,-1.584,32.39538121399408,12.842774260974455,3,0,FALSE,Hugo Lloris,GK,Abde Ezzalzouli,F
13032,13935,3844,36.5,FALSE,FALSE,19.659,-0.836,home_1,51.684,1.005,32.85163887844867,12.710227423960763,4,0,FALSE,Hernan Galindez,GK,Pathe Ciss,M
13044,61,10515,43.87,FALSE,FALSE,-41.794,-5.359,home_1,-52.206,-0.208,11.972356367900183,31.094201396431032,2,2,FALSE,Hugo Lloris,GK,Jawad El Yamiq,D
13044,8538,10512,48.93,FALSE,FALSE,25.297,-3.621,away_22,51.03,-2.858,27.44293807156952,15.066377642110712,5,0,FALSE,Diogo Costa,GK,Jawad El Yamiq,D
13049,2059,3844,75.75,FALSE,FALSE,-41.009,3.274,away_16,-51.129,0.904,11.948311889133125,33.031917683351914,1,4,FALSE,Edouard Mendy,GK,Gonzalo Plata,F
13049,11241,3830,58.78,FALSE,FALSE,-38.557,11.43,home_23,-50.704,2.187,18.02920267233135,18.13283113684173,2,1,FALSE,Andries Noppert,GK,Gonzalo Plata,F
13121,169,3831,28.07,FALSE,FALSE,-28.535,-13.663,home_1,-50.843,-1.851,27.58620658952586,13.205452019088902,3,0,FALSE,Jordan Pickford,GK,Yunus Musah,M
13121,11241,10502,93.48,FALSE,FALSE,-37.48,4.711,home_23,-50.675,1.435,15.741471373413608,25.129299719308765,5,0,FALSE,Andries Noppert,GK,Yunus Musah,M
13121,13968,3847,8.62,FALSE,FALSE,-34.863,-0.892,home_1,-51.455,-1.02,17.659542264736082,23.391269139821116,3,1,FALSE,Alireza Beiranvand,GK,Yunus Musah,M
13121,13968,3847,68.73,FALSE,TRUE,-21.177,3.503,home_1,-51.189,-0.046,31.518269908102507,13.168191943715772,4,0,FALSE,Alireza Beiranvand,GK,Yunus Musah,M
13178,1785,10508,88,FALSE,FALSE,40.594,-9.369,home_1,48.541,-2.583,15.150280426447557,21.960689485232354,2,3,FALSE,Bono,GK,Nico Williams,F
13222,3343,3835,69.63,FALSE,FALSE,16.106,-10.297,away_13,49.815,-0.887,37.82263138651249,10.64649911295695,3,0,FALSE,Guillermo Ochoa,GK,Nahuel Molina,D
13222,11241,10511,34.03,FALSE,FALSE,-43.38,2.53,home_23,-46.406,0.68,9.46442285614923,41.228989591676765,1,2,TRUE,Andries Noppert,GK,Nahuel Molina,D
13228,11241,3812,32.82,FALSE,FALSE,-23.371,13.867,away_23,-46.646,-0.624,32.261313209477386,11.724630638766056,1,0,FALSE,Andries Noppert,GK,Youssouf Sabaly,D
13228,11241,3812,53.9,FALSE,FALSE,-31.215,16.334,away_23,-49.337,2.627,26.83003505402108,12.437280340680788,2,0,FALSE,Andries Noppert,GK,Youssouf Sabaly,D
13228,13942,3829,27.98,FALSE,FALSE,33.247,-14.352,home_22,49.714,-3.298,24.01370260913548,14.047385047434082,2,1,FALSE,Meshaal Barsham,GK,Youssouf Sabaly,D
13563,4602,3855,78.95,FALSE,FALSE,29.567,-6.261,away_1,50.231,0.011,23.7723076288357,16.923012028915654,3,2,FALSE,Manuel Neuer,GK,Jewison Bennette,LW
13779,4602,3855,69.12,FALSE,FALSE,38.235,-3.102,away_1,51.372,-2.786,14.598377615337945,27.602311694904454,5,1,FALSE,Manuel Neuer,GK,Juan Pablo Vargas,LCB
13780,4602,3855,41.9,FALSE,FALSE,41.359,-9.478,away_1,48.064,-4.4,14.627178982975492,22.127866632619142,1,1,FALSE,Manuel Neuer,GK,Keysher Fuller,D
13780,4602,3855,51.2,FALSE,FALSE,42.044,-13.491,away_1,51.252,-3.263,17.068538806822335,15.396292267613248,2,1,FALSE,Manuel Neuer,GK,Keysher Fuller,D
13780,13799,3836,80.1,FALSE,FALSE,-36.718,7.024,home_12,-48.508,1.901,17.274492756662926,22.06421020045916,1,3,TRUE,Shuichi Gonda,GK,Keysher Fuller,D
13785,13799,3836,3.6,FALSE,FALSE,-37.964,6.97,home_12,-51.593,0.096,16.120676040414683,23.349435569072636,1,2,FALSE,Shuichi Gonda,GK,Gerson Torres,M
13788,4602,3855,51.48,FALSE,FALSE,31.814,-8.025,away_1,48.416,-2.391,22.188087366873244,17.545692771314,1,2,FALSE,Manuel Neuer,GK,Yeltsin Tejeda,M
13788,4602,3855,57.67,FALSE,FALSE,47.15,1.39,away_1,50.689,-1.211,5.527621549997794,66.33916236584771,1,4,TRUE,Manuel Neuer,GK,Yeltsin Tejeda,M
13797,13854,10506,2.13,FALSE,FALSE,46.404,0.501,away_1,51.126,0.17,6.116552705568715,61.71019619480953,1,4,FALSE,Dominik Livakovic,GK,Shogo Taniguchi,D
13797,13854,10506,91.58,FALSE,FALSE,46.242,-2.888,away_1,-25,-0.807,98.78422499569453,4.241920367232686,1,2,FALSE,Dominik Livakovic,GK,Shogo Taniguchi,D
13801,3841,3836,56.27,FALSE,FALSE,39.829,16.737,away_1,50.785,2.996,20.992413153327558,12.24729498780086,1,3,FALSE,Keylor Navas,GK,Yuki Soma,F
13801,3841,3836,62.65,FALSE,TRUE,32.902,3.914,away_1,51.765,-0.734,19.98501938953275,20.387381499784276,2,0,FALSE,Keylor Navas,GK,Yuki Soma,F
13801,3841,3836,71.37,FALSE,FALSE,30.851,-5.313,away_1,51.735,-0.31,22.29141471508706,18.146531538451782,4,1,FALSE,Keylor Navas,GK,Yuki Soma,F
13802,4602,3821,7.3,FALSE,FALSE,-46.996,-2.656,home_1,-48.925,2.871,6.111329806187846,59.26770231335846,0,1,TRUE,Manuel Neuer,GK,Daizen Maeda,F
13802,4602,3821,50.47,FALSE,FALSE,-43.831,-5.247,home_1,-51.607,-1.799,10.133240843876155,35.40176223172129,1,3,FALSE,Manuel Neuer,GK,Daizen Maeda,F
13802,13854,10506,42.9,FALSE,FALSE,46.834,-4.081,away_1,51.62,0.563,6.982701268133986,49.548426415873664,1,3,TRUE,Dominik Livakovic,GK,Daizen Maeda,F
13813,14013,3832,5.57,FALSE,FALSE,25.053,-2.417,home_16,51.466,-0.082,27.553215746986776,15.077371359480487,4,1,FALSE,Aymen Dahmen,GK,Fran Karacic,D
13813,14013,3832,43.62,FALSE,FALSE,40.359,-14.122,home_16,49.063,-4.478,18.623500342309445,14.924199317147261,1,3,FALSE,Aymen Dahmen,GK,Fran Karacic,D
13813,14013,3832,45.72,FALSE,FALSE,23.82,-10.732,home_16,51.47,-1.348,30.622185160435563,12.796265956469735,3,1,FALSE,Aymen Dahmen,GK,Fran Karacic,D
13815,200,3848,59.85,FALSE,FALSE,39.316,7.649,away_1,49.5,2.351,15.242212995493794,23.788493325095807,2,2,TRUE,Kasper Schmeichel,GK,Mathew Leckie,F
13817,14013,3832,67.12,FALSE,FALSE,33.453,-16.704,home_16,43.378,-6.29,25.334005309070257,12.509343287216122,1,0,FALSE,Aymen Dahmen,GK,Jamie Maclaren,F
13819,61,3819,21.05,FALSE,FALSE,-25.75,5.477,home_1,-49.706,2.269,27.30494513819795,14.972772276517547,0,2,FALSE,Hugo Lloris,GK,Mitchell Duke,F
13819,200,3848,31.53,FALSE,FALSE,35.787,17.816,away_1,49.95,0.466,24.428144116981134,11.844543212700613,1,2,FALSE,Kasper Schmeichel,GK,Mitchell Duke,F
13819,200,3848,40.87,FALSE,FALSE,32.837,17.951,away_1,50.295,1.653,26.62464966905668,11.69264749089658,1,0,FALSE,Kasper Schmeichel,GK,Mitchell Duke,F
13819,14013,3832,22.83,FALSE,FALSE,43.886,7.313,home_16,50.318,1.831,11.299600214166869,28.88676837276198,2,1,TRUE,Aymen Dahmen,GK,Mitchell Duke,F
13819,14013,3832,26.1,FALSE,FALSE,44.046,4.364,home_16,51.215,-0.094,9.513916753892689,38.744906600587676,2,3,FALSE,Aymen Dahmen,GK,Mitchell Duke,F
13819,14013,3832,43.05,FALSE,FALSE,37.264,1.951,home_16,49.671,0.375,15.360406797998545,26.61739807907129,1,4,FALSE,Aymen Dahmen,GK,Mitchell Duke,F
13819,14013,3832,56.25,FALSE,FALSE,41.953,-0.395,home_16,50.726,0.528,10.554394061242926,38.23101396045571,1,2,FALSE,Aymen Dahmen,GK,Mitchell Duke,F
13820,144,10503,80.02,FALSE,FALSE,-48.319,-17.791,home_23,-49.333,-2.618,18.275678975075042,5.452928461982351,0,1,FALSE,Emiliano Martínez,GK,Aziz Behich,D
13820,200,3848,46.15,FALSE,FALSE,35.301,5.403,away_1,51.503,0.917,18.02770118456593,22.000179304462264,3,1,FALSE,Kasper Schmeichel,GK,Aziz Behich,D
13821,200,3848,84.87,FALSE,FALSE,32.353,-6.318,away_1,48.836,-1.047,21.11442002518658,18.831720704200812,1,2,FALSE,Kasper Schmeichel,GK,Keanu Baccus,M
13823,61,3819,8.4,FALSE,FALSE,-47.428,-8.022,home_1,-51.192,-1.684,9.490925560765927,25.834802483360953,1,0,TRUE,Hugo Lloris,GK,Craig Goodwin,F
13823,144,10503,76.15,FALSE,FALSE,-32.317,-15.201,home_23,-50.302,-2.061,25.2670514702448,13.299056561758354,2,0,FALSE,Emiliano Martínez,GK,Craig Goodwin,F
13825,144,10503,96.57,FALSE,FALSE,-45.075,8.349,home_23,-48.493,5.492,11.17302224109484,25.999035360875563,1,2,FALSE,Emiliano Martínez,GK,Garang Kuol,F
13830,13871,3859,88.03,FALSE,FALSE,-40.402,-10.529,home_16,-49.553,1.37,16.038124734519307,19.96098274934518,0,0,FALSE,Devis Epassy,GK,Pedro,F
13830,13871,3859,95.32,FALSE,FALSE,-43.019,-2.947,home_16,-51.03,-0.338,9.928452548106378,39.172105284588426,1,2,FALSE,Devis Epassy,GK,Pedro,F
13848,61,10504,70.95,FALSE,FALSE,-35.772,0.564,home_1,-51.339,-0.504,16.737505190439826,24.657146788759103,2,2,FALSE,Hugo Lloris,GK,Kamil Glik,D
13848,144,3850,21.6,FALSE,FALSE,40.164,-3.509,away_23,48.447,-1.182,12.82536459520742,30.864081714092716,1,2,FALSE,Emiliano Martínez,GK,Kamil Glik,D
13848,144,3850,48.97,FALSE,FALSE,43.252,-7.328,away_23,50.98,-0.711,11.79936811867483,28.279932066873936,1,2,FALSE,Emiliano Martínez,GK,Kamil Glik,D
13850,3343,3818,57.42,FALSE,FALSE,-45.242,10.948,home_13,-50.693,3.42,13.13534422845477,18.46130027490242,1,1,FALSE,Guillermo Ochoa,GK,Grzegorz Krychowiak,M
13850,3343,3818,95.37,FALSE,FALSE,-25.867,6.722,home_13,-50.759,0.988,27.468199303922347,14.738180911674137,1,1,FALSE,Guillermo Ochoa,GK,Grzegorz Krychowiak,M
13851,144,3850,52.13,FALSE,FALSE,35.464,-15.407,away_23,50.482,-1.507,22.96956562497428,13.632012512646146,3,2,FALSE,Emiliano Martínez,GK,Michal Skoras,F
13857,13799,10506,100.43,FALSE,FALSE,-42.599,0.637,home_12,25.139,-0.362,95.1011333791559,4.407821914405871,1,1,FALSE,Shuichi Gonda,GK,Borna Barisic,D
13858,1672,3852,48.93,FALSE,FALSE,36.399,-10.373,away_1,50.931,-1.825,19.15310235967009,18.441379177136195,3,0,FALSE,Thibaut Courtois,GK,Josip Juranovic,D
13859,144,10514,57.5,FALSE,FALSE,-33.582,-17.32,home_23,-50.239,-1.889,25.649037486814198,12.126834928889027,1,0,FALSE,Emiliano Martínez,GK,Mislav Orsic,F
