gametime,freekick,shooter_id,shooter_x,shooter_y,gk_id,gk_x,gk_y,shot_dist_goal,angle_to_goal,defender_infront,defender_around,goal,predictions_xgb
92.77,FALSE,6019,-37.806,10.451,144,-50.249,1.865,18.03155669929804,19.03595921650303,1,4,0,0.05214235186576843
70.35,FALSE,6019,25.85,1.888,1785,47.371,0.586,26.71679329560342,15.563961030800504,1,3,0,0.045620355755090714
45.17,FALSE,6019,-31.271,11.237,1785,-49.834,-3.756,24.019588048091084,15.41607543378363,2,0,0,0.04259762167930603
46.78,FALSE,6019,-39.926,-5.076,1785,-48.596,-1.724,13.559913421552512,28.365098144414898,3,3,0,0.10429318249225616
90.4,FALSE,6020,-20.963,9.364,1785,-44.599,6.45,32.89782462412978,12.187334741091334,0,1,0,0.20779167115688324
75.82,TRUE,6020,-23.116,2.2,4691,-51.694,-0.237,29.466242651549585,14.12294130283829,2,1,0,0.03307716175913811
83.2,FALSE,6020,-35.451,-7.105,4691,-46.269,-2.096,18.47023080527149,20.845310104996123,1,1,1,0.053281333297491074
29.55,FALSE,6020,-44.532,3.623,13907,-45.846,2.173,8.75300822574731,42.69433877892082,0,1,0,0.29892051219940186
36.67,FALSE,6020,-44.065,15.618,13907,-51.018,2.903,17.7502436321308,11.567028363329985,1,0,0,0.037607401609420776
41.63,FALSE,6020,-45.872,-3.871,13907,-49.878,-2.159,7.675612353421712,46.82576105457204,1,3,0,0.28335830569267273
51.82,FALSE,6020,-46.436,-4.878,13907,-51.088,-2.213,7.782479039483499,43.259069512251536,2,2,0,0.28184178471565247
17.75,TRUE,6020,-30.547,-19.218,13924,-51.237,-0.759,29.176458541090966,10.856976435281785,2,0,0,0.04525037482380867
34.1,FALSE,6020,-33.808,-15.351,13924,-49.867,-2.138,24.18768415950564,13.460644968381283,1,2,0,0.04696010798215866
36.88,FALSE,6020,-49.645,-10.379,13924,-50.575,-5.49,10.764509556872527,11.526303528324693,0,2,0,0.07493874430656433
9.43,FALSE,6020,41.279,0.559,14034,43.324,-0.23,11.234915308982082,36.05433218672785,0,2,0,0.24947646260261536
12.43,FALSE,6020,50.964,-1.963,14034,51.869,1.058,2.4925218153508717,122.57251912568036,1,4,0,0.22312144935131073
41.27,FALSE,6020,44.595,14.888,14034,50.681,3.867,16.85649931035504,12.063919594019058,1,1,0,0.1071915328502655
82.22,FALSE,6020,38.61,-8.845,14034,42.04,-6.377,16.467122547670556,21.526219869254994,1,2,0,0.4521036744117737
88.97,FALSE,6596,-39.625,-7.033,2059,-50.662,-1.362,14.67067530824672,25.029996038743274,1,1,0,0.08215443789958954
78.57,FALSE,6596,-42.997,-8.724,13941,-50.477,-2.117,12.900200967426825,24.44631414672783,3,1,0,0.11831524968147278
49.58,FALSE,6655,-24.27,-2.892,4691,-51.231,-4.692,28.377747690752344,14.624988558035069,3,0,0,0.06155049800872803
15.18,FALSE,6655,-29.346,-5.044,12653,-48.544,-0.898,23.69703888674701,17.181422501059384,1,1,0,0.05766110122203827
40.78,FALSE,6895,30.489,-9.891,13854,50.663,-1.895,24.131224627026285,15.81233287145561,2,0,0,0.06001010537147522
7.55,FALSE,6895,33.216,-7.043,61,50.092,-1.264,20.529892961240687,19.080966273334305,1,1,0,0.05866314843297005
48.82,FALSE,6895,37.307,-10.812,61,50.557,-0.612,18.647428589486537,18.399327460716652,2,1,0,0.04858570173382759
42.15,FALSE,6895,-45.482,0.206,8042,-51.675,-0.711,7.021022717524849,55.053719847137316,1,2,0,0.25003236532211304
4.55,FALSE,6895,-35.076,12.702,11241,-50.877,1.771,21.562388086666097,15.7730297435917,3,1,0,0.041200388222932816
32.65,FALSE,6895,-31.762,2.979,11241,-50.228,0.084,20.950873132163252,19.632607254727624,1,1,0,0.05926169827580452
7.1,FALSE,6895,31.676,-3.752,13987,51.603,0.06,21.15931189807457,19.339317535359456,4,0,0,0.06304535269737244
41.92,FALSE,6895,35.119,-1.756,13987,51.995,-0.264,17.469479013410787,23.55880967452131,6,0,0,0.0790332555770874
15.4,FALSE,6916,-39.486,13.512,1672,-50.774,1.832,18.760019722804135,15.716061310418777,1,2,0,0.03718557208776474
76.2,FALSE,6916,-27.036,-7.492,13854,-50.064,-0.038,26.54327334749804,15.0930422659302,2,2,0,0.03415193408727646
92.05,FALSE,6916,-32.494,-6.24,13854,-51.892,-0.667,20.9565654628806,18.98019675122454,3,0,0,0.051098719239234924
92.18,FALSE,6916,-26.908,-13.972,13854,-50.456,-2.362,29.157627612684813,12.619094331489626,3,0,0,0.03232521936297417
38.2,FALSE,6935,29.142,-4.891,169,49.291,-0.028,23.864577201366885,17.09011284252846,2,1,0,0.05708063766360283
49.57,FALSE,6935,35.464,-10.425,169,50.825,-0.595,19.97262929611422,17.92517409671433,1,0,0,0.06933841109275818
2.38,FALSE,6967,-25.585,0.655,61,-50.491,0.032,26.92296881846428,15.478690293694639,1,2,0,0.03905060142278671
2.45,FALSE,6967,30.587,-3.726,200,48.445,-1.021,22.22751999211788,18.45434419965059,1,2,0,0.07123253494501114
21.7,FALSE,6967,36.029,-17.214,200,49.728,-3.158,23.824685454376933,12.273174489713268,1,3,0,0.0352824404835701
72.42,FALSE,7008,39.062,-15.993,169,49.869,-2.66,20.889133371205233,13.092317306970212,2,2,0,0.06547762453556061
88.52,FALSE,7008,-44.166,14.417,940,-44.218,3.064,16.652490654553752,13.015765228976777,0,2,0,0.06886260211467743
78.83,FALSE,7192,43.081,11.105,13924,49.898,3.812,14.561544766953812,19.141398631651736,1,1,0,0.16915592551231384
91.7,FALSE,7192,40.028,-2.112,13924,48.86,-0.932,12.649558411264799,31.909797089884805,1,2,0,0.13911022245883942
4.03,FALSE,7419,35.264,-0.556,144,50.203,-0.117,17.244965410229153,23.953779353336657,2,1,0,0.0394090861082077
25.58,FALSE,7419,33.826,-3.162,13987,51.319,-0.77,18.93981309305876,21.595905623170605,7,1,0,0.05924787372350693
22.58,FALSE,7441,-43.123,-5.445,462,-50.778,-1.192,10.843253847438971,33.3789977707189,1,2,0,0.14970900118350983
50.88,FALSE,7441,-43.778,8.885,462,-49.697,3.467,12.450562597730274,24.266636533825174,1,1,0,0.23710156977176666
97.65,FALSE,7441,-32.19,-8.93,169,-48.597,-4.36,22.186504907262886,17.248226715016642,2,0,0,0.06293051689863205
6.58,FALSE,7441,-31.919,-8.485,462,-49.674,-1.408,22.261464147714992,17.35105290936185,2,1,0,0.05492444708943367
51.13,FALSE,7441,-44.993,-3.461,462,-48.918,-2.599,8.266412160060733,45.006918923072114,1,2,0,0.26335713267326355
44.5,FALSE,7443,-18.801,3.607,61,-50.216,0.666,33.89148934467177,12.259276264715544,1,1,0,0.030437789857387543
73.22,FALSE,7443,-28.345,3.961,61,-50.327,0.709,24.47761315978337,16.7967592820698,2,1,0,0.03653683885931969
28.57,FALSE,7443,-37.206,-14.241,435,-50.319,-2.207,20.897667740683406,14.813527198322907,1,1,0,0.03979606181383133
68.37,FALSE,7443,17.341,-4.13,14013,48.72,0.438,35.40073701210188,11.727037372321911,2,0,0,0.044725202023983
31.8,FALSE,7584,41.069,-1.46,8538,45.992,-1.105,11.523860507659744,35.021730194446846,1,4,0,0.12899444997310638
35.13,FALSE,7584,42.189,9.334,8538,50.373,2.198,13.908280878670807,22.743916008311857,2,2,0,0.0951475203037262
54.33,FALSE,7584,-34.95,-1.838,13907,-51.81,-0.108,17.645983792353427,23.321620586888557,3,5,0,0.02067394368350506
77.65,FALSE,7605,27.184,4.479,6,50.574,0.565,25.709167567231734,15.969471108312256,2,0,0,0.037876106798648834
10.75,FALSE,7649,-28.118,3.006,200,-49.293,0.349,24.566602532706877,16.827383779926084,1,1,0,0.04840424284338951
50.92,FALSE,7649,-27.424,7.683,200,-49.412,1.39,26.226594613102176,15.224948622521557,2,1,0,0.047926511615514755
20.28,FALSE,7649,-27.442,2.298,435,-50.258,0.041,25.16315099505624,16.48596099402522,1,2,0,0.04937509074807167
40.1,FALSE,7649,-27.493,14.583,435,-48.885,2.277,28.94847039136956,12.515744802805298,3,0,0,0.03798452019691467
83.67,FALSE,7955,32.741,13.596,169,49.929,2.584,23.984772189870807,14.435508882571751,1,1,0,0.033721502870321274
55.08,FALSE,7966,25.308,16.793,169,49.93,1.031,31.95950113815921,11.17009310179089,1,2,0,0.0372881218791008
86.18,FALSE,7966,36.217,5.225,169,49.373,1.783,17.100781093271735,23.129602868601772,2,3,0,0.07235296815633774
60.02,FALSE,7966,-28.357,1.418,940,-49.22,0.476,24.184606116288105,17.18335584537263,1,2,0,0.05449417233467102
64.55,FALSE,7966,-47.97,-0.654,940,-50.24,-0.542,4.576965807169637,77.16822752808508,1,6,0,0.2585410177707672
11.37,FALSE,7966,44.851,-4.618,13969,50.643,-1.205,8.934938444108052,40.12274412834854,1,1,0,0.18024703860282898
52.3,FALSE,7966,48.18,0.685,13969,48.052,1.782,4.373971307633373,79.71883685494728,0,3,0,0.6512411832809448
21.97,FALSE,7988,-42.737,2.257,169,-50.402,1.618,10.02048990818313,39.396283072845556,1,1,0,0.08908388763666153
31,FALSE,7988,-44.746,-9.62,169,-50.185,-3.901,12.355926351350591,22.17280207307116,1,1,0,0.09281286597251892
64.63,FALSE,7988,-41.182,12.23,11241,-49.869,3.555,16.663433739778846,17.40575957008035,1,2,0,0.05356412008404732
7.78,FALSE,7988,42.331,-10.936,13935,47.654,-6.58,14.933340450147112,19.551140830924254,1,2,0,0.10287545621395111
81.87,FALSE,7988,35.45,-13.75,13935,48.772,-2.934,21.903538526913863,14.981967464123887,1,1,0,0.049354054033756256
40.33,FALSE,7988,42.47,9.145,13942,47.472,3.105,13.573206142986262,23.256376320723916,1,2,1,0.23045963048934937
80.87,FALSE,7988,43.89,6.542,13942,50.133,0.473,10.81341130263711,31.33044676101093,1,2,0,0.20231398940086365
57.47,FALSE,8008,-26.398,0.7,1785,-50.365,0.94,26.11138456688959,15.952741813636917,4,1,0,0.04898383095860481
16.7,FALSE,8008,-43.497,-13.025,4691,-51.181,-3.285,15.83365510550233,15.5202520292144,1,2,1,0.040096599608659744
21.87,FALSE,8008,-48.591,-1.407,4691,-47.429,-0.203,4.154507190991489,82.30868857822199,0,1,0,0.4469880163669586
42.17,FALSE,8008,-47.6,-2.712,4691,-47.71,0.308,5.600441411174657,63.389799637340424,0,1,0,0.378732293844223
50.08,FALSE,8008,-46.863,7.732,4691,-51.537,3.218,9.568677703841843,27.82961230287757,1,2,1,0.25974565744400024
66.17,FALSE,8008,-45.293,4.835,4691,-49.943,2.358,8.678598619592913,40.42954550654175,1,2,1,0.180887833237648
59.07,FALSE,8009,27.925,-3.305,8538,48.565,0.014,24.796242658919113,16.651303020927372,2,2,0,0.04364200681447983
80.68,FALSE,8009,-34.846,-10.028,13907,-50.796,-1.357,20.30331253761317,17.95319751709684,2,1,0,0.06358127295970917
22.23,FALSE,8009,-40.889,-10.705,14034,-42.343,-9.581,15.792794116305066,19.804569406642827,1,1,0,0.14499405026435852
94.78,FALSE,8011,42.047,-6.226,8018,49.621,-1.085,12.16668751139767,29.610921979218723,1,1,0,0.2836996018886566
62.77,FALSE,8023,44.483,0.308,13987,51.738,-1.193,8.022914246082905,49.02339399313611,2,2,0,0.2310669869184494
74.68,FALSE,8025,37.21,13.782,435,49.451,3.134,20.58464534549964,15.256946810368722,1,2,0,0.05625906214118004
91.93,FALSE,8025,-41.806,-8.956,8042,-45.508,-5.943,13.948891425486115,23.36755850027475,1,1,0,0.1681734323501587
62.78,FALSE,8025,48.739,2.38,13987,51.74,0.293,4.450788806492622,76.88545388668419,1,2,0,0.32210659980773926
17.07,FALSE,8026,15.746,14.719,940,48.72,2.43,39.5917349581955,9.821402664227447,2,0,0,0.039272621273994446
45.6,FALSE,8026,26.941,-1.308,940,51.134,-1.662,25.59244703032518,16.25732716373278,2,0,1,0.04073650762438774
16.28,FALSE,8026,46.561,8.293,2059,50.874,1.003,10.20027303556135,25.621222261942822,1,1,0,0.2011062204837799
3.33,FALSE,8026,2.462,19.893,13942,39.119,0.758,53.847310917073656,7.232712450346561,0,0,0,0.05904799699783325
3.35,FALSE,8026,3.052,19.944,13942,39.647,0.655,53.31855061796035,7.289950896201282,0,0,0,0.07790649682283401
32.25,FALSE,8027,-25.124,-1.751,1341,-48.852,-0.277,27.43194081722983,15.169604020853551,2,0,0,0.051804956048727036
60.82,FALSE,8027,-24.035,-5.827,1672,-48.546,0.833,29.055294767047194,14.079084361461208,1,1,0,0.031045988202095032
6.97,FALSE,8027,32.787,7.66,13854,51.775,1.094,21.14894723148176,18.395922494247266,3,2,0,0.03113224171102047
50.48,FALSE,8027,48.881,9.411,13854,49.936,6.135,10.08286080435508,16.70551798441123,1,2,0,0.14601731300354004
54.4,FALSE,8031,-28.659,-9.659,8538,-48.273,-1.357,25.7233271953688,15.06646407534904,1,0,0,0.09138206392526627
71.6,FALSE,8031,-26.051,-6.194,8538,-49.291,-0.418,27.16459528503968,14.961052005236303,2,2,0,0.05883265286684036
33.82,FALSE,8031,-45.525,0.591,13907,-50.952,0.277,6.999993285711067,55.11022979127851,1,2,1,0.368574857711792
67.85,FALSE,8031,-42.078,7.956,13907,-50.901,0.35,13.111674950211356,25.69950518197916,1,0,1,0.12319187819957733
36.15,FALSE,8031,29.704,-4.439,13924,49.119,-1.177,23.22417570119551,17.602003523990785,2,3,0,0.05614318326115608
70.67,FALSE,8031,30.411,-6.893,13924,48.653,-1.527,23.139519657935857,17.209269747383697,2,2,0,0.050335489213466644
80.82,FALSE,8031,29.87,-3.338,13924,49.266,-0.878,22.874858338359168,17.998667658280773,2,3,0,0.06056246533989906
93.98,FALSE,8031,42.581,-5.023,13924,50.557,-1.264,11.118322265521895,33.37441326506368,1,2,0,0.1464722752571106
98.27,FALSE,8033,43.078,4.601,2059,47.747,1.438,10.48538435156289,35.54019572582136,1,1,1,0.25472280383110046
18.22,FALSE,8033,40.172,-7.069,13942,52.15,-1.044,14.210923439382821,25.575445184845545,3,1,0,0.11293371766805649
84.53,FALSE,8034,41.21,-13.485,144,50.457,-2.207,17.58719207264195,15.603988124532028,1,1,0,0.05361434817314148
92.18,TRUE,8034,32.277,0.608,144,51.248,-0.919,20.232137628041183,20.499370515708453,4,0,0,0.08941534906625748
39.27,FALSE,8034,32.172,-6.212,2059,49.857,-1.529,21.255976289034574,18.747317483561172,2,1,0,0.06493643671274185
59.07,FALSE,8034,30.223,7.282,2059,48.748,1.982,23.43698472500249,16.924446202636027,1,2,0,0.09555741399526596
67.37,FALSE,8034,23.813,0.741,13942,44.066,7.345,28.696568610201464,14.532041090940439,1,1,1,0.2157570719718933
91.35,FALSE,8034,39.099,-9.369,13942,50.248,-2.324,16.35129848054888,21.118985790307537,2,1,0,0.12457849830389023
60.07,FALSE,8037,41.18,7.688,4656,50.795,1.888,13.683849750709776,25.48366882821993,4,2,0,0.1321527063846588
38.52,FALSE,8037,40.87,7.702,13871,50.418,2.79,13.949111226167783,25.16731069482741,2,0,0,0.13176937401294708
87.75,FALSE,8039,34.024,-18.847,12653,49.58,-1.419,26.392650207965097,11.197720378206636,1,2,0,0.04959966614842415
86.82,FALSE,8039,36.4,-15.251,4691,51.22,-1.485,22.176631867801746,13.838833583086927,2,1,0,0.0521344430744648
93.5,FALSE,8039,-29.662,15.271,13854,-50.988,1.834,27.47321759459565,12.707096460240935,1,2,0,0.04485372453927994
1.73,FALSE,8039,-37.342,-13.013,13871,-50.95,-2.239,19.977565742602376,16.04894970263792,2,1,0,0.03826247155666351
37.07,FALSE,8039,-24.759,16.178,13871,-49.318,2.299,32.11371615057965,11.282060847451588,1,0,0,0.06059885770082474
57.22,FALSE,8039,-34.971,10.663,13871,-49.798,1.089,20.517441604644574,17.475191952738836,2,1,0,0.07667949795722961
59.38,FALSE,8050,23.016,6.585,12653,48.109,1.405,30.210403522627765,13.49557595858829,2,1,0,0.02656303159892559
93.75,FALSE,8054,-42.552,-10.92,144,-50.463,-2.436,14.771902517956175,19.5723263388183,3,1,0,0.07261329889297485
54.72,FALSE,8054,-29.341,2.127,169,-46.607,0.802,23.256470282482677,17.816984366258367,1,2,0,0.07404614984989166
20.3,FALSE,8054,43.292,-3.343,200,50.78,-1.533,9.796066200266306,39.22595386666813,2,4,0,0.08710634708404541
33.57,FALSE,8054,34.571,15.111,200,49.259,1.993,23.447630200086323,13.748495529533448,1,2,0,0.050002213567495346
79.03,FALSE,8054,46.864,-8.93,200,51.302,-1.79,10.559800945093617,22.806092957487554,1,2,0,0.10130606591701508
26.02,FALSE,8054,44.795,-2.663,435,49.953,-1.106,8.152214055089573,46.74643918376549,1,3,1,0.3498990833759308
84.45,FALSE,8054,-42.67,-10.78,14013,-51.243,-2.161,14.588944444338663,19.838689980617385,2,1,0,0.15050196647644043
22.23,FALSE,8059,42.007,4.747,4656,51.252,0.397,11.51681631354777,32.78739740830421,1,2,0,0.11887726187705994
34.45,FALSE,8059,40.543,8.646,4656,49.55,1.769,14.755445266070423,23.188233320538266,1,2,1,0.19837836921215057
82.83,FALSE,8062,38.239,-13.677,13969,50.088,-1.056,19.759464820687832,15.475703532019411,1,1,0,0.09440120309591293
96.03,FALSE,8071,-33.616,1.024,14034,-50.126,2.926,18.911743230067398,21.87705423508557,1,1,0,0.0799480751156807
80.17,FALSE,8077,-24.365,-0.94,13907,-49.54,-0.538,28.15069848156525,14.807563396383284,3,0,0,0.04635418951511383
40.5,FALSE,8079,-27.339,16.92,13907,-48.755,0.802,30.320988127038344,11.491346308289451,1,1,0,0.034878093749284744
84.88,FALSE,8113,34.189,-6.558,8538,50.657,3.392,19.449937917638707,20.169266402368883,0,1,0,0.09485594928264618
89.92,FALSE,8113,35.151,-2.119,8538,49.175,-2.842,17.477927852008083,23.498953154616288,1,1,0,0.09059213846921921
32.28,FALSE,8129,33.912,3.253,1672,50.631,0.196,18.870499542937385,21.654839503486066,2,2,0,0.04134611785411835
53.13,FALSE,8129,26.22,4.184,1672,51.087,0.709,26.61097998947051,15.476927342288928,2,0,0,0.05077729746699333
77.87,FALSE,8129,32.143,-3.299,14031,50.4,0.708,20.62258107027343,19.888837075718754,3,0,0,0.11067181825637817
12.63,FALSE,8133,-44.518,-10.149,13907,-49.713,-3.786,12.911797899595546,20.86132087154122,1,1,0,0.15148277580738068
80.47,FALSE,8134,31.127,-9.675,940,51.501,-0.643,23.460834469387486,16.24259647240304,1,1,1,0.022069545462727547
12.05,FALSE,8136,46.621,-8.54,32,48.664,-4.508,10.367942949302911,24.576114524898017,1,1,0,0.1518121212720871
29.37,FALSE,8136,36.69,20.201,32,49.974,1.767,25.652222145459447,10.177613791660512,1,1,0,0.04525541141629219
50.05,FALSE,8136,42.96,0.851,32,51.809,-0.409,9.577880819889126,41.71395187336759,1,5,0,0.12122341245412827
81.82,FALSE,8136,29.701,12.241,14031,50.216,1.692,25.877335295582505,14.268430407177512,1,0,0,0.07216553390026093
30.5,FALSE,8136,-41.007,-15.751,144,-50.766,-3.448,19.498283257764005,12.918287446779606,2,2,0,0.03475352004170418
72.22,TRUE,8136,-21.237,3.664,144,-50.612,-0.074,31.47697674491628,13.177606493612013,2,0,0,0.041489455848932266
74.87,FALSE,8136,-30.22,-29.883,144,-48.12,0.087,37.27455015154442,6.759431581855312,0,0,0,0.05958808213472366
0.1,FALSE,8136,10.112,9.712,1672,50.35,2.368,43.486382788178645,9.383186598951538,1,0,0,0.057898472994565964
48.78,FALSE,8136,16.939,-1.451,1672,51.708,-0.385,35.59059035756502,11.733386049514468,1,1,0,0.01909753307700157
25.8,FALSE,8136,37.012,3.492,1785,49.032,-1.02,15.876782041711097,25.407869159265562,1,3,0,0.10351584106683731
16.2,FALSE,8136,-18.541,-4.621,1785,-44.902,-0.008,34.271961163610115,12.083309994823475,2,1,0,0.04496736451983452
7.48,FALSE,8136,-49.15,-11.574,13799,-51.17,-4.558,12.049065357943743,10.540854763945713,1,0,0,0.08354576677083969
54.9,FALSE,8136,-40.065,-5.733,13799,-51.285,-0.086,13.692936646315138,27.601664881779147,1,3,1,0.1847289651632309
58.02,FALSE,8136,-45.485,-9.186,13799,-49.684,-3.583,11.558236067843572,23.132797177785264,1,3,0,0.13467808067798615
65.52,FALSE,8136,-30.36,7.521,13799,-50.1,1.634,23.382579861939956,16.90205054558994,1,2,0,0.09272335469722748
76.53,FALSE,8136,-32.579,-9.131,13799,-48.639,-1.616,21.913954503922835,17.347165276716566,1,1,0,0.07125211507081985
100.4,FALSE,8136,-39.677,-0.528,13799,25,0.378,92.17851220864871,4.5474596455313385,1,2,0,0.0810389444231987
77.73,FALSE,8136,48.015,13.206,14031,51.115,3.834,13.946815442960444,10.274112103667923,1,2,0,0.1748337745666504
105.67,FALSE,8138,4.325,12.869,61,-33.145,2.681,58.26398360908736,7.013154450970144,2,1,0,0.05833529680967331
107.92,FALSE,8138,-39.621,9.922,61,33.811,0.414,92.65378958790623,4.498322449534876,1,0,0,0.04730883613228798
122.05,FALSE,8138,-37.956,0.732,61,34.463,-1.08,90.4589617450919,4.63373442550715,1,0,0,0.057910505682229996
122.98,FALSE,8138,-35.038,17.049,61,35.058,0.419,89.18278895055929,4.613814750109941,0,1,0,0.03765943646430969
87.23,FALSE,8138,42.98,-12.702,435,49.416,-4.087,15.873600851728636,16.282744259781673,1,1,0,0.12843884527683258
88.17,FALSE,8138,41.453,8.431,435,49.128,1.915,13.896689174044294,24.224821952819315,1,1,0,0.13522252440452576
92.15,FALSE,8138,43.069,9.117,435,48.554,6.501,13.117295834126788,23.513414196626684,0,2,0,0.28495943546295166
93.95,FALSE,8138,42.004,8.879,435,50.241,2.798,13.747823718683623,23.630098667289285,1,1,0,0.12311628460884094
39.97,FALSE,8138,46.351,2.695,3343,52.126,-0.851,6.713659657742565,54.86287518879409,1,1,0,0.203701913356781
84.98,FALSE,8138,-43.706,10.908,8042,-47.862,6.965,14.011384656771076,19.387352460850774,1,1,0,0.21795231103897095
17.77,FALSE,8138,37.266,14.456,13987,49.581,3.194,21.001206917698802,14.614687373050872,1,1,0,0.07621774822473526
26.92,FALSE,8138,39.235,-2.768,13987,41.409,-2.898,13.550721346112907,29.70110414010393,1,1,1,0.23462419211864471
34.18,FALSE,8138,41.879,6.498,13987,42.676,5.051,12.451090112917827,28.763251440469155,0,1,1,0.4864543080329895
41.88,FALSE,8138,46.816,6.156,13987,51.775,0.997,8.378794185322848,36.21922277751373,1,3,0,0.1761615127325058
68.58,FALSE,8138,45.962,-1.814,13987,50.762,-0.822,6.784986366972299,55.70505213856795,1,5,0,0.42749613523483276
28.15,FALSE,8257,-46.53,5.303,144,-51.156,0.828,7.985155540125689,40.946138153312646,1,3,0,0.15221071243286133
96.6,FALSE,8324,-22.831,-0.47,61,-51.07,-0.371,29.672722507380414,14.061637823302219,2,0,0,0.04384910315275192
54.68,FALSE,8324,44.244,2.838,14013,50.041,-2.779,8.730164946895334,43.89086409180157,1,2,0,0.3406153619289398
91.6,FALSE,8324,29.727,8.738,14013,49.938,0.741,24.39184644507258,15.994249058959962,1,4,0,0.06758155673742294
70.85,FALSE,8326,14.556,3.263,940,48.779,0.188,38.08404265568455,10.93950761747744,2,0,0,0.06317943334579468
65.2,FALSE,8326,24.775,-1.105,13935,47.587,0.143,27.747011550795882,15.017180990470132,2,1,0,0.05321235582232475
37.53,FALSE,8328,48.843,-3.632,8538,50.924,-3.864,5.154131643642795,63.80452526944481,0,3,0,0.4992011487483978
13.58,FALSE,8328,-41.587,-4.331,12653,-51.456,-2.608,11.74100208670452,32.69482588085738,3,1,0,0.17146486043930054
47.63,FALSE,8328,-41.366,1.175,12653,-50.037,1.038,11.19582873216628,36.0548074419166,1,2,1,0.18100368976593018
44.88,FALSE,8330,-50.654,6.449,144,-51.52,3.773,6.7080039505056925,23.151284928452068,1,2,0,0.19532407820224762
73.7,FALSE,8330,-40.731,5.102,13799,-50.971,0.847,12.827305445805832,29.68225490188288,1,3,0,0.1709267795085907
85.68,FALSE,8330,-44.876,1.796,13799,-51.64,0.026,7.832687405992917,49.32761933278569,1,3,0,0.2847987711429596
24.77,FALSE,8341,38.304,3.256,1785,45.691,-0.076,14.564613005500695,27.60451856904536,1,0,0,0.24459543824195862
73.97,FALSE,8341,-37.934,2.629,3841,-50.845,-0.269,14.801351188320615,27.40141735116048,3,0,1,0.19912756979465485
8.28,FALSE,8342,42.657,13.403,940,50.237,3.227,16.629042606235636,15.313508768907466,1,3,0,0.05872390791773796
9.52,FALSE,8342,38.281,0.881,940,50.651,-1.922,14.246266949625786,28.770119622818868,2,1,1,0.05956229567527771
20.32,FALSE,8342,18.56,-8.639,940,50.206,-3.406,35.022220389347105,11.573474540640174,1,1,0,0.05640188232064247
60.72,FALSE,8342,36.363,-0.635,940,49.485,-1.258,16.14948897024299,25.52152901560612,1,2,0,0.11850140243768692
70.9,FALSE,8342,39.323,5.059,940,50.654,2.21,14.114772757646508,27.431557379041408,1,3,0,0.1577015370130539
98.17,FALSE,8342,36.249,-12.276,2059,48.087,-2.713,20.36652098420346,16.507525306838527,1,1,0,0.07173173129558563
0.55,FALSE,8342,34.027,2.072,13942,51.627,-4.439,18.588838398350767,22.15188568008693,0,0,0,0.09068495035171509
13.97,FALSE,8342,42.894,6.794,13942,49.498,1.511,11.76578395178154,29.351489120112728,1,1,0,0.2510271668434143
25.2,FALSE,8342,41.984,8.002,13942,49.433,4.611,13.214320262503099,25.52253631295307,1,2,0,0.4528939127922058
47.85,FALSE,8342,28.354,-8.06,13942,47.421,-2.131,25.455704979434376,15.563639948896727,1,1,0,0.07661719620227814
48.87,FALSE,8342,49.706,5.874,13942,52.394,2.133,6.50463773011226,35.27269951753548,1,1,0,0.19177091121673584
40.58,FALSE,8343,-42.666,10.644,169,-49.862,2.633,14.491455827486764,20.10952090002657,1,1,0,0.09500929713249207
28.45,FALSE,8343,26.209,-14.288,462,49.8,-1.792,29.922627307774963,12.30930148070842,2,0,0,0.038739163428545
43.88,FALSE,8343,-21.388,14.537,11241,-48.918,1.947,34.340659763609665,11.052776078947463,3,0,0,0.0318826399743557
50.78,FALSE,8343,-35.185,16.119,11241,-50.194,2.451,23.656529458058717,13.063451946864086,1,0,0,0.04811303690075874
29.15,FALSE,8343,-22.561,21.182,13968,-50.349,0.713,36.674525831972254,9.345730738307708,3,0,0,0.04282147437334061
99.92,FALSE,8344,-45.707,-10.007,1785,-51.178,-3.246,12.09482939110759,20.514935652127033,1,2,0,0.11505801975727081
88.77,FALSE,8400,-40.122,-10.922,12653,-42.342,-9.029,16.507724494914495,19.274025329937817,1,1,0,0.08885941654443741
104.5,FALSE,8419,45.889,-0.86,61,-25.262,-0.603,98.39275847845715,4.260434178655192,1,1,0,0.10813803225755692
16.42,FALSE,8420,32.947,18.594,435,50.018,1.703,26.982524807734354,11.325021815490755,1,1,0,0.04183066263794899
19.95,FALSE,8420,33.233,18.43,13987,50.256,1.212,26.662374031582413,11.431292918528946,2,1,0,0.032711222767829895
1.67,FALSE,8551,-42.997,10.128,1672,-50.588,2.62,13.888246577592149,21.184247055333913,2,1,0,0.05617311969399452
48.83,FALSE,8551,-34.431,-0.901,1672,-52.06,0.231,18.09144996952981,22.848314646820363,3,0,0,0.07344343513250351
49.63,FALSE,8551,-31.743,11.674,1672,-50.357,1.523,23.814603187960117,15.343810484692261,1,1,0,0.04012902081012726
21.03,FALSE,8555,-35.558,-3.35,4691,-50.165,-1.345,17.270027909647396,23.526305677589143,2,2,0,0.07873819023370743
4.17,FALSE,8555,42.967,6.348,14034,51.899,0.213,11.453173926907773,30.64571565827182,2,2,0,0.08156520128250122
35.6,FALSE,8555,34.303,7.459,14034,49.403,0.236,19.666405111255084,19.634079082132285,1,3,0,0.11431282758712769
48.82,FALSE,8561,-38.515,-1.195,462,-51.977,-0.145,14.035962738622526,29.14113016595624,4,1,0,0.10951129347085953
