shooter,number_of_shots,non_penalty_goals_scored,GAX,rGAX,tstat,sd.V1,ci_lower,ci_upper,shooter_name,shooter_position_type
3965,9,0,-1.1891210190951824,-0.2597406321894684,-1.0492928321174475,0.2489933178836701,-0.7477675352414618,0.22828627086252495,Jonathan David,F
4105,5,1,0.47419678047299385,0.14722889213151907,0.6989507644059202,0.2099756801674314,-0.26432344099664645,0.5587812252596847,Wahbi Khazri,F
4324,6,0,-0.3599478341639042,0.008319336949919593,0.029949486664967925,0.23323055107807208,-0.4488125431631017,0.4654512170629409,Azzedine Ounahi,M
4616,7,0,-0.5076361894607544,-0.011101704773872477,-0.05354093875727645,0.23873015534660452,-0.4790128092532173,0.4568093997054724,Joshua Kimmich,M
4621,12,0,-1.1560669727623463,-0.18483870955782308,-0.6304150602979268,0.298887924687724,-0.7706590419457622,0.40098162283011596,Jamal Musiala,F
4623,14,1,0.012562638148665428,0.17177475696208122,0.5262566563552147,0.31926144801729306,-0.45397768115181314,0.7975271950759756,Serge Gnabry,F
4625,8,1,-0.12655063346028328,0.04093757750188968,0.13875547824057854,0.28565625202361755,-0.5189486764644008,0.6008238314681801,Robert Lewandowski,F
4717,7,2,0.6703983321785927,0.15411803292139092,0.5729430327041687,0.2668742534582685,-0.3689555038568153,0.6771915696995972,Breel Embolo,F
4883,10,3,1.5097604393959045,0.740819883950617,2.4450933277046967,0.30164512662708654,0.14959543576152745,1.3320443321397066,Andrej Kramaric,F
4908,14,1,-0.1939140073955059,0.11700365561728407,0.3708848343669379,0.30622136451394405,-0.4831902188300462,0.7171975300646144,Dani Olmo,F
4915,5,1,0.7896628100425005,0.1800819008427815,0.8522274092755409,0.2113839971308412,-0.23423073353366722,0.5943945352192302,Hee-chan Hwang,F
4928,5,0,-0.33906272798776627,-0.014550919898589068,-0.06503899992820844,0.22454122500147108,-0.4546517209014724,0.4255498811042942,Wataru Endo,M
6019,5,0,-0.31981146708130836,-0.042066331445578274,-0.19391788150979083,0.21875887339859112,-0.47083372330681683,0.3867010604156603,Nikola Vlasic,M
6020,14,1,-1.3949205167591572,-0.3765897153867471,-1.1235209473282866,0.3379430799646863,-1.0389581521175324,0.28577872134403803,Cristiano Ronaldo,F
6895,8,0,-0.6598320156335831,-0.09631890512471648,-0.3993950342475741,0.24572191710400895,-0.577933862648574,0.38529605239914105,Rodrigo de Paul,M
7441,5,0,-0.7680226676166058,-0.09598921871441163,-0.44700944811544663,0.21589835737930177,-0.5191499991778431,0.32717156174901985,Sardar Azmoun,F
7966,6,0,-1.2541645020246506,-0.3223823530308727,-1.4226782737551513,0.2273558114535583,-0.7679997434798469,0.12323503741810155,Kieffer Moore,F
7988,7,1,0.17953599616885185,-0.007753426366213193,-0.043396182912874934,0.2294234297033422,-0.4574233485847639,0.44191649585233755,Boulaye Dia,F
8008,6,3,1.6445657685399055,0.5168101713756611,2.1377022387988913,0.24089975366076738,0.04464665420055702,0.9889736885507652,Goncalo Ramos,F
8026,5,1,0.5819301567971706,0.26448147286092205,1.2658528465817513,0.2084256187031163,-0.1440327397971859,0.67299568551903,Daley Blind,D
8031,8,2,1.0445051342248917,0.41515234054673716,1.7777969774249778,0.23267609562087313,-0.04089280687017416,0.8711974879636485,Mohammed Kudus,M
8034,6,1,0.3561408817768097,0.20172711338813293,0.9316473652909363,0.21642192933816223,-0.22245986811466506,0.625914094890931,Steven Berghuis,M
8039,6,0,-0.32212866097688675,-0.028707632130259498,-0.13047798602910324,0.22427394155619965,-0.4682845575804108,0.4108692933198918,Antony,F
8054,7,1,0.11452487483620644,0.17027267959183692,0.700728569605115,0.24120429024105353,-0.30248772928062795,0.6430330884643018,Adrien Rabiot,M
