frameNum,game_id,ind,gametime,period,event_id,possession_event_type,game_event_type,active_player_id,active_player_name,active_jerseyNum,active_home_team,active_position,ball_x,ball_y,away_x_1,away_x_10,away_x_11,away_x_13,away_x_16,away_x_19,away_x_2,away_x_21,away_x_22,away_x_3,away_x_4,away_x_5,away_x_6,away_x_7,away_x_8,away_x_9,away_y_1,away_y_10,away_y_11,away_y_13,away_y_16,away_y_19,away_y_2,away_y_21,away_y_22,away_y_3,away_y_4,away_y_5,away_y_6,away_y_7,away_y_8,away_y_9,gk_away,home_x_10,home_x_14,home_x_15,home_x_17,home_x_19,home_x_2,home_x_20,home_x_21,home_x_22,home_x_23,home_x_25,home_x_3,home_x_4,home_x_5,home_x_7,home_x_8,home_y_10,home_y_14,home_y_15,home_y_17,home_y_19,home_y_2,home_y_20,home_y_21,home_y_22,home_y_23,home_y_25,home_y_3,home_y_4,home_y_5,home_y_7,home_y_8,gk_home,goal_likely,goal_reason,i.period,i.gametime,event_type,home_team,sub_out_id,sub_in_id,shooter_id,player_name,gk_id,gk_name,shot_type,penalty,free_kick,shot_outcome,goal,away_x_14,away_x_15,away_x_23,away_x_26,away_y_14,away_y_15,away_y_23,away_y_26,home_x_13,home_x_24,home_x_26,home_x_9,home_y_13,home_y_24,home_y_26,home_y_9,away_x_18,away_x_20,away_x_24,away_y_18,away_y_20,away_y_24,home_x_1,home_x_11,home_x_18,home_y_1,home_y_11,home_y_18,away_x_12,away_x_17,away_y_12,away_y_17,home_x_6,home_y_6,home_x_12,home_x_16,home_y_12,home_y_16,away_x_25,away_y_25
30436,3857,29100,16.17,1,6623431,SH,OTB,13912,Jin-su Kim,3,1,LB,52.86,-3.63,NA,NA,NA,NA,42.949,NA,44.72,39.452,51.516,45.837,NA,NA,NA,45.959,NA,NA,NA,NA,NA,NA,1.448,NA,5.558,13.907,-1.416,1.062,NA,NA,NA,3.941,NA,NA,22,46.44,NA,29.698,NA,45.633,NA,45.382,NA,NA,NA,NA,28.457,NA,47.816,38.196,NA,13.629,NA,0.108,NA,1.021,NA,-8.613,NA,NA,NA,NA,7.893,NA,-1.419,25.147,NA,1,TRUE,goal_detected,1,16.17,OTB,TRUE,NA,NA,13912,Jin-su Kim,8538,Diogo Costa,F,FALSE,FALSE,G,TRUE,NA,NA,39.736,NA,NA,NA,-0.578,NA,NA,NA,NA,46.573,NA,NA,NA,5.279,42.696,50.607,48.764,8.349,-0.531,1.339,-25,NA,29.762,0.942,NA,17.249,NA,45.714,NA,-6.659,29.247,-2.485,NA,NA,NA,NA,NA,NA
49401,3857,48125,26.72,1,6623996,SH,OTB,13911,Young-gwon Kim,19,1,LCB,51.57,7.07,NA,NA,NA,NA,39.659,NA,46.99,47.954,50.666,46.304,NA,NA,NA,45.834,NA,NA,NA,NA,NA,NA,13.006,NA,10.388,-2.146,1.162,2.002,NA,NA,NA,3.739,NA,NA,22,42.794,NA,48.947,NA,48.36,NA,47.657,NA,NA,NA,NA,31.191,NA,34.172,48.683,NA,9.005,NA,0.181,NA,1.501,NA,-3.307,NA,NA,NA,NA,10.394,NA,9.193,30.343,NA,1,TRUE,goal_detected,1,26.72,OTB,TRUE,NA,NA,13911,Young-gwon Kim,8538,Diogo Costa,V,FALSE,FALSE,G,TRUE,NA,NA,41.802,NA,NA,NA,2.597,NA,NA,NA,NA,46.237,NA,NA,NA,5.744,44.876,48.227,45.686,19.767,7.919,0.823,-25,NA,35.536,1.241,NA,22.287,NA,38.883,NA,-3.943,29.694,-8.248,NA,NA,NA,NA,NA,NA
54502,3857,53241,29.56,1,6624221,SH,OTB,6020,Cristiano Ronaldo,7,0,CF,-40.71,5.11,NA,NA,NA,NA,-18.298,NA,-2.897,-7.75,33.333,1.408,NA,NA,NA,-44.532,NA,NA,NA,NA,NA,NA,17.646,NA,23.956,23.724,2.973,14.305,NA,NA,NA,3.623,NA,NA,22,-0.462,NA,-32.15,NA,-26.415,NA,-32.674,NA,NA,NA,NA,-11.94,NA,-17.043,-14.549,NA,-1.515,NA,-4.084,NA,16.291,NA,1.784,NA,NA,NA,NA,22.211,NA,16.649,24.533,NA,1,FALSE,no_data,1,29.55,OTB,FALSE,NA,NA,6020,Cristiano Ronaldo,13907,Seun-gyu Kim,O,FALSE,FALSE,S,FALSE,NA,NA,-16.315,NA,NA,NA,6.298,NA,NA,NA,NA,0.642,NA,NA,NA,14.126,-5.306,-6.755,2.062,11.874,-14.286,-2.36,-45.846,NA,-9.217,2.173,NA,19.94,NA,-11.886,NA,-5.275,-21.256,7.216,NA,NA,NA,NA,NA,NA
55837,3857,54576,30.3,1,6623503,SH,OTB,1257,In-beom Hwang,6,1,CM,32.52,8.47,NA,NA,NA,NA,28.806,NA,39.399,34.275,48.403,33.921,NA,NA,NA,9.378,NA,NA,NA,NA,NA,NA,7.619,NA,7.384,9.365,0.426,5.267,NA,NA,NA,-7.778,NA,NA,22,39.21,NA,22.171,NA,6.731,NA,5.147,NA,NA,NA,NA,20.874,NA,20.554,34.935,NA,3.102,NA,-8.161,NA,10.396,NA,-4.619,NA,NA,NA,NA,16.061,NA,4.019,5.957,NA,1,FALSE,no_data,1,30.28,OTB,TRUE,NA,NA,1257,In-beom Hwang,NA,NA,S,FALSE,FALSE,B,FALSE,NA,NA,31.253,NA,NA,NA,-0.243,NA,NA,NA,NA,38.536,NA,NA,NA,12.001,36.541,38.745,36.673,4.936,-6.058,2.431,-28.546,NA,35.455,0.45,NA,-8.602,NA,33.013,NA,-6.034,32.222,8.081,NA,NA,NA,NA,NA,NA
62402,3857,61171,33.95,1,6623728,SH,OTB,127,Diogo Dalot,2,0,RB,-30.1,0.85,NA,NA,NA,NA,-7.304,NA,-28.177,-30.776,31.336,6.42,NA,NA,NA,-34.202,NA,NA,NA,NA,NA,NA,6.283,NA,1.952,12.742,-0.257,10.883,NA,NA,NA,-8.353,NA,NA,22,-3.718,NA,-31.654,NA,-31.768,NA,-34.773,NA,NA,NA,NA,-34.196,NA,-17.61,-5.931,NA,17.49,NA,-6.738,NA,1.52,NA,-2.849,NA,NA,NA,NA,8.884,NA,0.718,-20.462,NA,1,FALSE,no_data,1,33.9,OTB,FALSE,NA,NA,127,Diogo Dalot,13907,Seun-gyu Kim,S,FALSE,FALSE,S,FALSE,NA,NA,-12.486,NA,NA,NA,-5.789,NA,NA,NA,NA,12.057,NA,NA,NA,2.863,4.137,-2.294,9.373,7.428,-21.824,-9.152,-47.831,NA,-2.4,-0.495,NA,-10.638,NA,-22.984,NA,-20.636,-22.876,9.785,NA,NA,NA,NA,NA,NA
63496,3857,62265,34.56,1,6623747,SH,OTB,1907,Vitinha,16,0,CM,-31.31,7.58,NA,NA,NA,NA,-26.548,NA,-23.804,-33.786,25,-38.029,NA,NA,NA,-41.657,NA,NA,NA,NA,NA,NA,5.571,NA,1.033,-1.9,0.22,0.755,NA,NA,NA,1.153,NA,NA,22,-36.653,NA,-40.992,NA,-40.079,NA,-40.215,NA,NA,NA,NA,-38.778,NA,-39.055,-38.809,NA,-7.79,NA,-8.137,NA,3.435,NA,-4.976,NA,NA,NA,NA,10.536,NA,-2.656,-5.443,NA,1,TRUE,goal_detected,1,34.55,OTB,FALSE,NA,NA,1907,Vitinha,13907,Seun-gyu Kim,V,FALSE,FALSE,S,FALSE,NA,NA,-40.695,NA,NA,NA,-4.647,NA,NA,NA,NA,-33.455,NA,NA,NA,3.259,-33.75,-29.14,-35.387,17.142,-12.407,0.337,-49.757,NA,-31.226,0.478,NA,1.763,NA,-42.078,NA,-7.024,-38.424,-0.549,NA,NA,NA,NA,NA,NA
67296,3857,66080,36.67,1,6623945,SH,OTB,6020,Cristiano Ronaldo,7,0,CF,-44.5,13.91,NA,NA,NA,NA,-28.242,NA,-43.348,-43.361,29.37,-1.522,NA,NA,NA,-44.065,NA,NA,NA,NA,NA,NA,-11.877,NA,32.909,11.18,2.146,14.95,NA,NA,NA,15.618,NA,NA,22,-34.216,NA,-40.512,NA,-44.52,NA,-45.274,NA,NA,NA,NA,-44.848,NA,-39.805,-25.662,NA,-5.82,NA,1.612,NA,6.689,NA,10.804,NA,NA,NA,NA,23.799,NA,12.901,26.871,NA,1,FALSE,no_data,1,36.67,OTB,FALSE,NA,NA,6020,Cristiano Ronaldo,NA,NA,S,FALSE,FALSE,B,FALSE,NA,NA,-30.396,NA,NA,NA,23.982,NA,NA,NA,NA,-5.368,NA,NA,NA,6.36,-12.75,-12.66,0.923,11.297,-17.01,-1.108,-51.018,NA,-23.175,2.903,NA,-0.624,NA,-38.251,NA,2.06,-23.449,17.261,NA,NA,NA,NA,NA,NA
73129,3857,71946,39.91,1,6624351,SH,OTB,83,Heung-min Son,7,1,LW,32.78,0.46,NA,NA,NA,NA,18.025,NA,36.657,25.9,49.687,30.127,NA,NA,NA,9.379,NA,NA,NA,NA,NA,NA,-19.139,NA,-0.55,-5.229,-1.275,-4.111,NA,NA,NA,-27.279,NA,NA,22,25.054,NA,11.678,NA,-0.656,NA,1.886,NA,NA,NA,NA,8.756,NA,9.03,29.44,NA,-11.265,NA,-22.909,NA,-7.246,NA,-19.27,NA,NA,NA,NA,3.425,NA,-11.164,-3.18,NA,1,TRUE,goal_detected,1,39.87,OTB,TRUE,NA,NA,83,Heung-min Son,8538,Diogo Costa,V,FALSE,FALSE,S,FALSE,NA,NA,23.443,NA,NA,NA,-5.226,NA,NA,NA,NA,35.537,NA,NA,NA,-2.615,31.45,35.079,37.095,-4.879,-14.447,-5.077,-31.326,NA,30.753,-3.009,NA,-12.106,NA,20.539,NA,-15.646,17.559,-6.752,NA,NA,NA,NA,NA,NA
74237,3857,73054,40.53,1,6624490,SH,OTB,8079,Matheus Nunes,23,0,CM,-29.34,17.13,NA,NA,NA,NA,-18.044,NA,-26.345,-35.427,28.01,-3.132,NA,NA,NA,-39.022,NA,NA,NA,NA,NA,NA,-15.489,NA,28.031,-1.316,0.155,5.361,NA,NA,NA,-5.951,NA,NA,22,-18.028,NA,-37.42,NA,-38.202,NA,-38.359,NA,NA,NA,NA,-33.099,NA,-30.765,-28.931,NA,-3.97,NA,-9.579,NA,0.706,NA,-5.484,NA,NA,NA,NA,16.231,NA,-5.54,13.39,NA,1,TRUE,goal_detected,1,40.5,OTB,FALSE,NA,NA,8079,Matheus Nunes,NA,NA,S,FALSE,FALSE,O,FALSE,NA,NA,-27.339,NA,NA,NA,16.92,NA,NA,NA,NA,-10.274,NA,NA,NA,2.254,-13.661,-31.324,-1.528,-3.602,-19.187,-3.448,-48.755,NA,-23.146,0.802,NA,-17.595,NA,-26.242,NA,-4.622,-32.717,4.618,NA,NA,NA,NA,NA,NA
76201,3857,75018,41.62,1,6624684,SH,OTB,1907,Vitinha,16,0,CM,-34.59,5.35,NA,NA,NA,NA,-32.139,NA,-25.517,-39.403,27.105,-10.233,NA,NA,NA,-39.666,NA,NA,NA,NA,NA,NA,6.623,NA,19.656,19.405,1.222,10.211,NA,NA,NA,-3.13,NA,NA,22,-32.055,NA,-40.702,NA,-42.3,NA,-41.577,NA,NA,NA,NA,-37.052,NA,-42.466,-34.393,NA,2.327,NA,-1.993,NA,15.458,NA,-0.298,NA,NA,NA,NA,23.931,NA,3.376,14.09,NA,1,FALSE,no_data,1,41.58,OTB,FALSE,NA,NA,1907,Vitinha,13907,Seun-gyu Kim,S,FALSE,FALSE,S,FALSE,NA,NA,-37.305,NA,NA,NA,9.592,NA,NA,NA,NA,-35.595,NA,NA,NA,4.425,-20.527,-33.707,-9.067,11.88,-15.465,0.494,-51.011,NA,-36.512,-0.03,NA,-8.583,NA,-38.248,NA,-6.206,-40.431,4.627,NA,NA,NA,NA,NA,NA
76244,3857,75061,41.65,1,6624702,SH,OTB,6020,Cristiano Ronaldo,7,0,CF,-48.6,-3.81,NA,NA,NA,NA,-31.229,NA,-23.425,-37.282,28.253,-9.341,NA,NA,NA,-45.872,NA,NA,NA,NA,NA,NA,4.792,NA,14.851,15.297,0.406,7.337,NA,NA,NA,-3.871,NA,NA,22,-30.04,NA,-42.146,NA,-40.812,NA,-43.128,NA,NA,NA,NA,-37.289,NA,-42.971,-33.293,NA,1.387,NA,-2.2,NA,11.493,NA,-2.603,NA,NA,NA,NA,17.622,NA,1.162,10.224,NA,1,TRUE,goal_detected,1,41.63,OTB,FALSE,NA,NA,6020,Cristiano Ronaldo,NA,NA,D,FALSE,FALSE,O,FALSE,NA,NA,-35.329,NA,NA,NA,9.718,NA,NA,NA,NA,-15.452,NA,NA,NA,4.373,-21.529,-33.446,-8.19,8.726,-15.187,-1.673,-49.878,NA,-36.45,-2.159,NA,-8.355,NA,-41.867,NA,-6.886,-40.676,4.812,NA,NA,NA,NA,NA,NA
79864,3857,78696,43.66,1,6625008,SH,OTB,11488,Ricardo Horta,21,0,RW,-40.43,5.22,NA,NA,NA,NA,-29.99,NA,-41.587,-38.549,26.181,-15.269,NA,NA,NA,-46.509,NA,NA,NA,NA,NA,NA,13.6,NA,21.665,5.418,0.714,15.688,NA,NA,NA,-5.145,NA,NA,22,-36.642,NA,-41.552,NA,-43.421,NA,-42.732,NA,NA,NA,NA,-44.201,NA,-44.152,-34.05,NA,14.266,NA,-2.251,NA,4.219,NA,2.555,NA,NA,NA,NA,17.867,NA,7.555,-4.519,NA,1,TRUE,goal_detected,1,43.63,OTB,FALSE,NA,NA,11488,Ricardo Horta,13907,Seun-gyu Kim,S,FALSE,FALSE,S,FALSE,NA,NA,-37.069,NA,NA,NA,-2.507,NA,NA,NA,NA,-21.499,NA,NA,NA,10.767,-22.761,-38.286,-11.973,4.718,-15.508,2.963,-51.187,NA,-33.799,0.831,NA,3.251,NA,-46.628,NA,7.014,-39.775,10.148,NA,NA,NA,NA,NA,NA
84521,3857,83383,46.25,1,6625234,SH,OTB,11488,Ricardo Horta,21,0,RW,-37.98,6.48,NA,NA,NA,NA,-26.41,NA,-6.96,-36.15,30.798,-8.494,NA,NA,NA,-42.287,NA,NA,NA,NA,NA,NA,1.207,NA,7.537,6.342,0.297,8.503,NA,NA,NA,3.529,NA,NA,22,-16.823,NA,-39.869,NA,-38.455,NA,-39.58,NA,NA,NA,NA,-37.951,NA,-35.785,-19.517,NA,14.366,NA,-2.778,NA,4.484,NA,-0.325,NA,NA,NA,NA,6.257,NA,4.481,11.639,NA,1,FALSE,no_data,1,46.23,OTB,FALSE,NA,NA,11488,Ricardo Horta,NA,NA,S,FALSE,FALSE,B,FALSE,NA,NA,-26.843,NA,NA,NA,8.41,NA,NA,NA,NA,-11.394,NA,NA,NA,-9.228,-12.745,-7.993,-5.416,1.468,-10.048,4.034,-50.486,NA,-19.407,0.117,NA,-6.974,NA,-40.61,NA,-3.18,-31.495,3.875,NA,NA,NA,NA,NA,NA
99817,3857,97182,51.83,2,6624980,SH,OTB,6020,Cristiano Ronaldo,7,0,CF,46.82,4.9,NA,NA,NA,NA,-25.357,NA,-28.056,-39.761,27.79,-7.255,NA,NA,NA,-46.436,NA,NA,NA,NA,NA,NA,-13.502,NA,17.624,-6.144,-0.984,5.915,NA,NA,NA,-4.878,NA,NA,22,-26.633,NA,-36.51,NA,-42.404,NA,-43.458,NA,NA,NA,NA,-47.567,NA,-37,-35.781,NA,-5.267,NA,-10.269,NA,-2.088,NA,-6.305,NA,NA,NA,NA,-3.639,NA,-6.671,-20.977,NA,1,FALSE,no_data,2,51.82,OTB,FALSE,NA,NA,6020,Cristiano Ronaldo,13907,Seun-gyu Kim,V,FALSE,FALSE,S,FALSE,NA,NA,-26.481,NA,NA,NA,1.849,NA,NA,NA,NA,-9.161,NA,NA,NA,-9.747,-17.985,-19.513,-4.935,-0.151,-18.524,-7.18,-51.088,NA,-35.387,-2.213,NA,8.804,NA,-34.03,NA,-9.139,-36.831,-13.476,NA,NA,NA,NA,NA,NA
106520,3857,103900,55.56,2,6625599,SH,OTB,83,Heung-min Son,7,1,LW,-41.44,15.36,NA,NA,NA,NA,17.512,NA,31.628,12.329,49.487,32.634,NA,NA,NA,-8.251,NA,NA,NA,NA,NA,NA,-9.445,NA,3.469,6.07,-2.522,0.226,NA,NA,NA,-5.498,NA,NA,22,29.707,NA,-0.596,NA,-5.152,NA,-5.472,NA,NA,NA,NA,-0.949,NA,0.615,39.27,NA,2.025,NA,-15.601,NA,3.369,NA,-5.116,NA,NA,NA,NA,13.473,NA,-5.969,-13.245,NA,1,FALSE,no_data,2,55.55,OTB,TRUE,NA,NA,83,Heung-min Son,NA,NA,S,FALSE,FALSE,B,FALSE,NA,NA,1.17,NA,NA,NA,6.154,NA,NA,NA,NA,16.752,NA,NA,NA,-2.09,20.989,18.24,40.018,-1.499,-16.305,-11.963,-34.289,NA,8.006,0.259,NA,-5.759,NA,8.178,NA,-12.53,16.025,-7.38,NA,NA,NA,NA,NA,NA
107698,3857,105078,56.21,2,6625646,SH,OTB,5038,Jae-sung Lee,10,1,RW,-42.24,14.82,NA,NA,NA,NA,37.942,NA,44.652,45.687,50.88,44.169,NA,NA,NA,42.244,NA,NA,NA,NA,NA,NA,-14.024,NA,-4.786,-21.546,-2.142,-2.105,NA,NA,NA,-8.344,NA,NA,22,30.978,NA,25.979,NA,30.447,NA,43.915,NA,NA,NA,NA,17.7,NA,25.451,49.377,NA,11.159,NA,-15.624,NA,-7.898,NA,8.419,NA,NA,NA,NA,-9.428,NA,-11.794,-3.16,NA,1,TRUE,goal_detected,2,56.2,OTB,TRUE,NA,NA,5038,Jae-sung Lee,NA,NA,V,FALSE,FALSE,O,FALSE,NA,NA,36.354,NA,NA,NA,-13.372,NA,NA,NA,NA,43.48,NA,NA,NA,-7.385,43.006,45.524,44.459,-3.396,3.589,-0.803,-25.177,NA,38.49,-1.682,NA,-18.98,NA,35.269,NA,-3.099,32.199,-17.474,NA,NA,NA,NA,NA,NA
124542,3857,121937,65.58,2,6624357,SH,OTB,83,Heung-min Son,7,1,LW,-34.03,7.61,NA,NA,NA,NA,32.658,NA,41.481,30.625,50.545,42.206,NA,NA,34.701,NA,NA,10.659,NA,NA,NA,NA,-3.404,NA,-2.442,13.951,-0.628,2.96,NA,NA,-6.148,NA,NA,-0.285,22,NA,NA,9.32,NA,4.354,NA,5.04,NA,NA,NA,NA,13.319,NA,11.884,33.294,NA,NA,NA,-11.904,NA,1.968,NA,0.024,NA,NA,NA,NA,12.188,NA,-2.422,-8.812,NA,1,FALSE,no_data,2,65.55,OTB,TRUE,NA,NA,83,Heung-min Son,8538,Diogo Costa,S,FALSE,FALSE,S,FALSE,NA,30.115,NA,NA,NA,-13.37,NA,NA,NA,NA,NA,40.258,NA,NA,NA,4.309,NA,35.621,40.94,NA,-7.851,-6,-29.848,42.997,36.112,-0.032,-12.08,21.712,NA,25.81,NA,3.53,27.85,-3.785,NA,NA,NA,NA,NA,NA
126196,3857,123591,66.5,2,6624645,SH,OTB,1257,In-beom Hwang,6,1,CM,-34.15,-3.53,NA,NA,NA,NA,31.53,NA,36.637,10.648,48.232,35.675,NA,NA,28.107,NA,NA,35.658,NA,NA,NA,NA,2.222,NA,9.5,16.081,1.399,6.753,NA,NA,5.079,NA,NA,-9.193,22,NA,NA,11.182,NA,1.686,NA,1.1,NA,NA,NA,NA,26.357,NA,15.066,38.116,NA,NA,NA,-13.216,NA,9.633,NA,-2.538,NA,NA,NA,NA,26.721,NA,7.956,-10.597,NA,1,FALSE,no_data,2,66.47,OTB,TRUE,NA,NA,1257,In-beom Hwang,8538,Diogo Costa,S,FALSE,FALSE,S,FALSE,NA,18.526,NA,NA,NA,-14.689,NA,NA,NA,NA,NA,34.764,NA,NA,NA,8.919,NA,34.095,39.803,NA,-9.029,-0.738,-29.785,32.299,23.564,1.393,22.584,16.03,NA,22.09,NA,9.917,30.821,2.651,NA,NA,NA,NA,NA,NA
132185,3857,129640,69.83,2,6625344,SH,OTB,83,Heung-min Son,7,1,LW,-46.52,5.37,NA,NA,NA,NA,34.834,NA,43.73,37.65,51.504,49.166,NA,NA,42.606,NA,NA,7.807,NA,NA,NA,NA,-1.801,NA,19.57,15.293,-2.666,2.528,NA,NA,3.978,NA,NA,4.526,22,NA,NA,25.922,NA,8.521,NA,6.478,NA,NA,NA,NA,36.667,NA,23.009,45.235,NA,NA,NA,-9.03,NA,11.29,NA,-6.024,NA,NA,NA,NA,17.655,NA,0.788,-11.966,NA,1,FALSE,no_data,2,69.82,OTB,TRUE,NA,NA,83,Heung-min Son,NA,NA,V,FALSE,FALSE,B,FALSE,NA,28.841,NA,NA,NA,-13.798,NA,NA,NA,NA,NA,47.614,NA,NA,NA,3.214,NA,46.858,47.495,NA,-8.138,-2.897,-26.517,41.606,31.48,1.089,2.024,23.279,NA,32.729,NA,8.103,28.14,-5.468,NA,NA,NA,NA,NA,NA
134947,3857,132402,71.36,2,6625478,SH,OTB,8593,Rafael Leao,15,0,LW,31.01,-13.17,NA,NA,NA,NA,-8.093,NA,-0.856,-32.352,35.029,3.639,NA,NA,0.746,NA,NA,-31.93,NA,NA,NA,NA,-6.487,NA,13.46,-14.852,0.899,4.633,NA,NA,0.395,NA,NA,2.945,22,NA,NA,-31.021,NA,-29.372,NA,-24.571,NA,NA,NA,NA,-22.267,NA,-23.539,-16.587,NA,NA,NA,-0.829,NA,2.143,NA,7.854,NA,NA,NA,NA,10.041,NA,0.291,8.435,NA,1,FALSE,no_data,2,71.32,OTB,FALSE,NA,NA,8593,Rafael Leao,NA,NA,S,FALSE,FALSE,O,FALSE,NA,-28.702,NA,NA,NA,13.896,NA,NA,NA,NA,NA,4.131,NA,NA,NA,5.212,NA,-6.107,5.856,NA,-8.521,4.67,-47.966,-31.203,-18.264,1.871,11.603,-4.402,NA,-8.166,NA,-2.605,-28.811,1.472,NA,NA,NA,NA,NA,NA
138645,3857,136115,73.42,2,6625621,SH,OTB,1830,Kang-in Lee,18,1,CM,-26.54,8.4,NA,NA,NA,NA,30.892,NA,31.664,32.111,51.152,35.594,NA,NA,32.155,NA,NA,31.075,NA,NA,NA,NA,-1.936,NA,0.394,-11.973,0.955,2.558,NA,NA,-2.306,NA,NA,-4.645,22,NA,NA,15.568,NA,16.51,NA,23.886,NA,NA,NA,NA,13.614,NA,19.587,22.478,NA,NA,NA,-4.51,NA,2.421,NA,-10.559,NA,NA,NA,NA,-1.06,NA,-5.873,-6.983,NA,1,TRUE,goal_detected,2,73.42,OTB,TRUE,NA,NA,1830,Kang-in Lee,NA,NA,S,FALSE,TRUE,O,FALSE,NA,33.648,NA,NA,NA,-0.736,NA,NA,NA,NA,NA,33.218,NA,NA,NA,4.848,NA,31.16,33.486,NA,-5.256,-1.773,-28.985,31.652,25.701,-0.997,0.407,-6.162,NA,30.722,NA,-4.421,31.129,7.557,NA,NA,NA,NA,NA,NA
150891,3857,148436,80.23,2,6624686,SH,OTB,8077,Joao Palhinha,6,0,DM,26.22,-0.53,NA,NA,NA,NA,-36.486,NA,-20.795,-38.819,29.144,-9.899,NA,NA,-24.365,NA,NA,-39.11,NA,NA,NA,NA,-4.034,NA,8.843,3.85,-0.228,9.819,NA,NA,-0.94,NA,NA,-8.84,22,NA,NA,-38.571,NA,-37.279,NA,-36.676,NA,NA,NA,NA,-39.534,NA,-38.662,-33.484,NA,NA,NA,-10.422,NA,5.488,NA,-4.004,NA,NA,NA,NA,3.85,NA,-1.127,-15.847,NA,1,FALSE,no_data,2,80.17,OTB,FALSE,NA,NA,8077,Joao Palhinha,NA,NA,S,FALSE,FALSE,B,FALSE,NA,-33.453,NA,NA,NA,-20.772,NA,NA,NA,NA,NA,-12.481,NA,NA,NA,-2.539,NA,-29.38,-5.106,NA,0.583,-1.81,-49.54,-30.947,-29.616,-0.538,5.437,-7.495,NA,-37.46,NA,9.326,-33.553,-0.349,NA,NA,NA,NA,NA,NA
159717,3857,157360,85.14,2,6625722,SH,OTB,13923,Gue-sung Cho,9,1,CF,-45.29,1.76,NA,38.324,NA,NA,NA,NA,43.452,45.391,51.93,45.069,NA,NA,47.036,NA,NA,45.811,NA,-0.239,NA,NA,NA,NA,4.309,-15.033,-0.843,-0.363,NA,NA,-7.991,NA,NA,-1.491,22,NA,NA,27.392,NA,NA,NA,36.88,NA,NA,NA,NA,37.323,NA,19.417,38.623,NA,NA,NA,-4.659,NA,NA,NA,2.916,NA,NA,NA,NA,-4.418,NA,-2.961,-10.934,NA,1,FALSE,no_data,2,85.13,OTB,TRUE,NA,NA,13923,Gue-sung Cho,NA,NA,S,FALSE,FALSE,O,FALSE,43.682,34.849,NA,NA,1.272,-2.045,NA,NA,28.235,NA,NA,47.125,-3.351,NA,NA,-5.837,NA,42.565,45.235,NA,-4.228,-1.757,-26.256,32.851,NA,-0.586,6.632,NA,NA,NA,NA,NA,14.02,-5.785,NA,43.81,NA,-2.112,NA,NA
159717,3857,157361,85.14,2,6625722,SH,OTB,13923,Gue-sung Cho,9,1,CF,-45.29,1.76,NA,38.324,NA,NA,NA,NA,43.452,45.391,51.93,45.069,NA,NA,47.036,NA,NA,45.811,NA,-0.239,NA,NA,NA,NA,4.309,-15.033,-0.843,-0.363,NA,NA,-7.991,NA,NA,-1.491,22,NA,NA,27.392,NA,NA,NA,36.88,NA,NA,NA,NA,37.323,NA,19.417,38.623,NA,NA,NA,-4.659,NA,NA,NA,2.916,NA,NA,NA,NA,-4.418,NA,-2.961,-10.934,NA,1,FALSE,no_data,2,85.13,OTB,TRUE,NA,NA,13923,Gue-sung Cho,NA,NA,S,FALSE,FALSE,O,FALSE,43.682,34.849,NA,NA,1.272,-2.045,NA,NA,28.235,NA,NA,47.125,-3.351,NA,NA,-5.837,NA,42.565,45.235,NA,-4.228,-1.757,-26.256,32.851,NA,-0.586,6.632,NA,NA,NA,NA,NA,14.02,-5.785,NA,43.81,NA,-2.112,NA,NA
159717,3857,157362,85.14,2,6625722,SH,OTB,13923,Gue-sung Cho,9,1,CF,-45.29,1.76,NA,38.324,NA,NA,NA,NA,43.452,45.391,51.93,45.069,NA,NA,47.036,NA,NA,45.811,NA,-0.239,NA,NA,NA,NA,4.309,-15.033,-0.843,-0.363,NA,NA,-7.991,NA,NA,-1.491,22,NA,NA,27.392,NA,NA,NA,36.88,NA,NA,NA,NA,37.323,NA,19.417,38.623,NA,NA,NA,-4.659,NA,NA,NA,2.916,NA,NA,NA,NA,-4.418,NA,-2.961,-10.934,NA,1,FALSE,no_data,2,85.13,OTB,TRUE,NA,NA,13923,Gue-sung Cho,NA,NA,S,FALSE,FALSE,O,FALSE,43.682,34.849,NA,NA,1.272,-2.045,NA,NA,28.235,NA,NA,47.125,-3.351,NA,NA,-5.837,NA,42.565,45.235,NA,-4.228,-1.757,-26.256,32.851,NA,-0.586,6.632,NA,NA,NA,NA,NA,14.02,-5.785,NA,43.81,NA,-2.112,NA,NA
159717,3857,157363,85.14,2,6625722,SH,OTB,13923,Gue-sung Cho,9,1,CF,-45.29,1.76,NA,38.324,NA,NA,NA,NA,43.452,45.391,51.93,45.069,NA,NA,47.036,NA,NA,45.811,NA,-0.239,NA,NA,NA,NA,4.309,-15.033,-0.843,-0.363,NA,NA,-7.991,NA,NA,-1.491,22,NA,NA,27.392,NA,NA,NA,36.88,NA,NA,NA,NA,37.323,NA,19.417,38.623,NA,NA,NA,-4.659,NA,NA,NA,2.916,NA,NA,NA,NA,-4.418,NA,-2.961,-10.934,NA,1,FALSE,no_data,2,85.13,OTB,TRUE,NA,NA,13923,Gue-sung Cho,NA,NA,S,FALSE,FALSE,O,FALSE,43.682,34.849,NA,NA,1.272,-2.045,NA,NA,28.235,NA,NA,47.125,-3.351,NA,NA,-5.837,NA,42.565,45.235,NA,-4.228,-1.757,-26.256,32.851,NA,-0.586,6.632,NA,NA,NA,NA,NA,14.02,-5.785,NA,43.81,NA,-2.112,NA,NA
